"UNITID","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
145637,"University of Illinois Urbana-Champaign",0,0,25956291,2838800,129119247,12507615,27450388,1576119,2376468,5599354,3271358,2539347,4849389,302806,405614,15466699,12611532,0,1393949,229444,3118697,6625377,0,16616083,0,274854577,298281145,178016939,730807335,26184
147703,"Northern Illinois University",0,0,4890285,523000,24097387,6929394,3080762,0,347757,2135196,856971,531323,546919,104909,94575,324150,435448,637676,498632,125120,266344,1170987,597939,NA,0,48194774,54652198,0,23567623,21993
150136,"Ball State University",0,0,6945796,514400,28526892,7989910,4206548,169159,329408,2222285,877484,731130,223300,130040,32023,0,121705,1477705,324533,287584,399951,1248866,270065,277959,25000,57331743,77430773,7985790,13248016,19648
151351,"Indiana University-Bloomington",0,0,24817011,5125868,132392596,17448383,21846976,4919373,2232533,7521399,4404291,4761005,1104685,0,338350,17368603,10927385,2708975,2002772,41707,1728580,3090800,3900,34368875,0,299154067,210751490,217256260,151498538,22498
153603,"Iowa State University",0,0,18714272,1339119,111227458,9844773,16362572,880201,1629048,5691993,3704538,3000797,2336836,0,543139,8936130,23103428,0,760382,1058142,3269939,7365497,2185652,60034,501000,222514950,153836724,59586185,208491758,17034
153658,"University of Iowa",541000,0,31601286,5942843,151144861,12741085,19176955,1330394,2039354,9591436,2775792,4526642,4891859,202399,439755,23342339,10437094,0,2081403,208332,4211563,10462098,2635034,338231,1966198,302627953,110246000,118093000,519025000,32134
155317,"University of Kansas",0,0,20437077,1283143,108696078,14185821,23617600,2351935,1919392,8799183,4980013,4043854,4221602,0,80567,3337145,12861451,0,886997,348731,2076628,3264939,0,9324097,0,226716253,28767723,71323935,393417843,18798
155399,"Kansas State University",0,0,17651501,2255553,82220606,9435954,15888914,381911,1791591,6171424,477086,2978759,2400618,0,229200,4166290,5747667,0,1229144,4441758,1071115,4129411,1460950,18601598,311760,183042810,44305080,0,204842671,34766
157085,"University of Kentucky",0,0,33833265,4458488,153621183,16890780,25368710,923258,2982841,9686377,3825781,7874060,1736392,968726,1179425,9505876,22005284,0,1021810,74115,1461666,6267853,2469196,5457841,1087280,312700207,177927306,62115115,396769453,8068
157289,"University of Louisville",0,0,25729339,1581306,139978927,15198642,19877513,5886894,2129809,7392522,5344703,10509714,2114884,0,532167,4946007,5083867,3236536,2140865,124025,2915750,23365210,1461661,6247038,407513,286204892,95745000,49019000,185473000,21565
157951,"Western Kentucky University",32522,15106,5823639,657861,35142710,6165618,4389200,0,601306,2438433,925192,1613706,893456,435334,264495,5405503,634318,1178901,658688,380677,615245,1464403,499107,0,50000,70285420,79789425,0,7467535,31830
159391,"Louisiana State University and Agricultural & Mechanical College",0,0,43582169,5119525,192770399,13655203,31095969,7588927,2407564,8078855,3994099,10981627,547247,0,874332,13426918,11422857,0,1708872,119472,4801080,31609500,1355516,6538983,400667,392079781,123280406,54052674,278809219,16443
159647,"Louisiana Tech University",0,0,6129297,468349,28294724,5912591,2973771,1136123,559106,2085180,1448336,786603,96759,0,7460,605395,527928,2364400,919660,380230,555032,1309003,29501,399234,0,56988682,35643075,14636039,21484449,18147
159993,"University of Louisiana at Monroe",0,0,4459361,352748,20527424,5713166,2452011,0,276565,2099403,1239588,1046856,292426,0,0,977387,139092,0,641841,239676,326530,270774,0,NA,0,41054848,20009777,6356903,7870840,31073
160658,"University of Louisiana at Lafayette",0,0,8339490,501605,38364254,7887261,6419277,403094,538497,2670222,1768197,2395640,292938,0,220517,1627643,1383275,78832,933880,112002,1072268,1363301,323921,NA,32394,76728508,32957988,6355728,85637521,30918
163286,"University of Maryland-College Park",0,0,25012446,2678872,114385462,17902058,18785444,5664426,2320815,6980597,3354577,2973042,1328732,0,271905,152142,14564353,0,2401888,120886,3725147,4406607,1307117,NA,434408,228770924,140611335,34568148,560680467,52968
166629,"University of Massachusetts-Amherst",0,0,8329815,1321500,52853964,12985536,6443739,426897,822846,3817715,1161999,1830998,223169,2047,21272,4859346,1571835,4421362,430835,105441,457109,3620503,0,785854,0,106493782,178509134,36013064,171713706,17633
169248,"Central Michigan University",46379,32930,7103381,762867,34284909,5604743,5288040,122025,812371,2165814,1282156,805967,214922,7295,74290,4359672,2105191,134372,620772,310960,758017,1002561,611469,4717335,58715,73287153,62231779,7736463,24854519,41386
169798,"Eastern Michigan University",0,0,6376830,488000,33040581,9526767,4251023,0,685797,1830860,1559493,602743,992957,111560,107195,392963,2539800,550000,953534,607032,154445,817823,450036,0,41723,66081162,61925196,12430588,6967333,19641
170976,"University of Michigan-Ann Arbor",0,0,36562081,4490500,193559375,28305835,37934250,0,4171565,11100438,4984760,4645085,791747,0,750756,17488509,23125272,153059,959484,212426,4671421,8485984,3669203,17092912,1057000,404211662,434616000,217451000,1000480000,22643
171100,"Michigan State University",535000,0,32950809,7022318,156449795,17074013,22934623,548571,1912808,7045161,4120143,4536592,2186535,258803,376520,27092646,11887765,1172242,1964316,161441,1994944,5597199,3854621,16349718,1222725,329249308,200972965,113374936,486293114,9367
172699,"Western Michigan University",0,0,6622492,706270,34422527,7829205,4981578,0,353000,1919746,1220971,931489,207884,300002,147612,1605360,5116390,0,749922,281941,656673,162727,521765,4739487,107500,73584541,54311599,43851480,21821981,43516
174066,"University of Minnesota-Twin Cities",0,0,26009310,3623807,130285463,15363256,20812559,115995,2177614,7338977,3246377,4378925,1311070,0,947689,11320047,16270690,5277357,1822278,197293,3476923,4172864,1756267,4912809,666165,265483735,296181009,206083204,1017412570,30070
176017,"University of Mississippi",0,0,28144913,3074450,138796990,12299989,21143600,3892964,2506402,7273294,5575808,6459705,3591532,631865,987554,15000797,16068063,0,1607512,21669,1488396,6201275,2183656,NA,643546,277593980,120277960,11182520,152314027,25108
176080,"Mississippi State University",0,0,22474892,1940477,105841622,10685528,15854563,1391568,1567590,5139332,4746577,5965134,5466578,421880,334691,12094031,6965192,0,1076119,98991,1583998,5879808,1628887,4811745,525786,216494989,122052150,85469534,184359363,22308
176372,"University of Southern Mississippi",0,0,5855958,362740,28346698,6081668,4665679,0,547188,2921243,764128,2387440,334461,160336,0,1832462,1772716,0,437904,31403,66636,124736,0,15169,0,56708565,48691721,346661,53714012,13376
178396,"University of Missouri-Columbia",0,0,22072515,3805228,125621128,12567402,23740954,1288263,2106651,8478803,2768051,3744731,1464923,424142,339137,15888580,16116694,1127424,1492121,128792,1155044,5228908,1362748,15535900,320017,266778156,181490936,40813020,282919590,21889
181464,"University of Nebraska-Lincoln",0,0,23282418,3347681,131181951,12709146,28680211,1634775,2014272,7381020,4867881,5458888,1979056,0,680979,1191479,24935036,0,1464991,206091,4122625,7225402,0,12241993,0,274605895,126865542,51394115,231455257,20279
182281,"University of Nevada-Las Vegas",0,0,9268662,819063,62644050,10312897,7043900,497322,1431125,3554896,4969496,3714655,495896,0,460737,5844905,5256288,2525146,1305066,601176,761649,3781171,0,1599363,0,126887463,101822000,23113000,47498000,26132
182290,"University of Nevada-Reno",0,0,8215524,709102,45228707,8868467,6073462,58333,815698,4474237,2126979,1298958,930141,199027,174354,1390435,4020374,2606228,532601,554642,1080196,202729,886803,2717930,10417,93175344,59424489,23963737,121081550,10983
186380,"Rutgers University-New Brunswick",451528,199877,29647552,1163331,138439077,18715322,21454291,1967776,2861252,9582477,4914450,5231563,2030790,0,519501,16033904,10540713,0,2430712,159651,5103312,3767168,1481551,NA,182356,276878154,176131000,41109000,625954000,23792
187985,"University of New Mexico-Main Campus",0,0,7964564,924000,44865758,8402384,7239739,610090,703546,3069322,1001798,1338573,115688,0,88022,1472525,1170920,924793,718378,637526,779503,7704387,0,15307,0,89746823,89762873,68260380,282180298,25373
188030,"New Mexico State University-Main Campus",0,0,6425615,895485,32457148,8212481,3863061,533068,472244,3319256,627201,1297794,420727,8673,147292,260001,1691105,1097512,825029,350940,653990,1355674,0,NA,0,64914296,40791066,10138633,109036639,20316
196088,"University at Buffalo",81094,19216,7269527,459500,39537565,8341717,8755148,388256,757049,3237975,761090,749625,448639,144383,7224,735706,1323679,2322836,437211,279182,0,3018508,0,654690,0,79729820,101228083,30375874,169970857,31568
197869,"Appalachian State University",0,0,6491288,557620,38565701,5845032,5973573,0,560008,2619552,2230817,1087265,147784,0,134401,4976346,2172564,1583568,438467,125956,890952,1740436,794072,NA,196000,77131402,33143373,21451466,7720177,29649
198464,"East Carolina University",0,0,10769588,1388662,54133021,8651563,9091270,392180,1067618,3696376,1938057,2148330,73439,0,163872,5619890,3375973,1108507,488993,116532,1510823,1752656,653388,831100,125304,109097142,48797792,18280895,44350750,30651
199120,"University of North Carolina at Chapel Hill",0,0,25409066,1169510,120314967,13669481,21405637,3190361,2513146,10450681,4364407,4895957,423752,0,397177,0,11004327,1738279,3177675,4049215,1775470,7718214,1331236,2288600,1631376,242918534,143460201,193698936,735684195,26870
199139,"University of North Carolina at Charlotte",0,0,7347351,608079,39381134,6958335,5783531,6402,727551,3472883,1410911,1608704,596545,0,217985,2391596,2493916,3379277,364420,395764,620286,997598,0,1880746,0,80643014,57527972,12873225,28343731,30705
199193,"North Carolina State University at Raleigh",0,0,24151924,3007922,100991410,12071960,19912147,60575,1927683,7939278,3441289,4191743,902798,360,637501,1307179,6999851,0,1524870,3688665,1049805,5639164,1909500,1396159,627196,203378979,110822439,95629443,371650179,42997
200800,"University of Akron Main Campus",0,0,6051164,645500,30290134,5567101,3760260,196010,407278,1617502,1587277,840018,199164,8968,64713,4954954,1466186,0,737935,453434,452529,1280141,0,208362,0,60788630,41486602,16903790,18034454,12224
201441,"Bowling Green State University-Main Campus",0,0,6082885,562500,25353769,6985795,3953648,0,558481,2017240,1161519,515507,59036,2855,0,178492,0,0,338686,359804,466106,2111215,0,220198,0,50927736,64705549,0,15802088,44731
201885,"University of Cincinnati-Main Campus",0,0,14023267,903500,75902262,10308808,8626782,242720,1244563,4601941,1347996,2476837,1828890,0,338641,13716380,1631074,2617961,653636,99270,940595,5367631,4309125,7441766,622645,159246290,115586544,86986142,250316443,25325
203517,"Kent State University at Kent",0,0,6455153,452847,29613870,7646423,5203683,0,586443,3392590,1439074,614409,640217,324468,40456,0,724668,0,456370,500225,144907,647814,344123,NA,0,59227740,95567524,7403295,25307252,12419
204024,"Miami University-Oxford",0,0,7601192,411159,37880709,11755305,5576979,242375,688246,2222785,1095397,988332,179754,821133,48507,2200726,1179106,37896,574412,259598,483504,1060420,266139,195337,187744,75956755,154983111,30835517,20279675,24719
204796,"Ohio State University-Main Campus",0,0,42240992,11823427,225733418,24564657,39514342,236973,3384022,10545312,5283630,6963625,431618,826326,591802,19128187,28900288,0,2763025,475296,8086370,12203759,6030490,25881927,1739277,477348763,258236595,226576684,630837265,17662
204857,"Ohio University-Main Campus",0,0,5969189,1003255,31309063,8950620,3671955,0,515079,2291913,605555,658536,1027017,105058,0,1124494,1068693,2618633,625071,329047,372906,372042,0,NA,0,62618126,75322019,0,47639923,29187
206084,"University of Toledo",0,0,7999077,436000,35602789,9467757,4246377,0,587623,1973996,1631090,1548509,560685,166177,65807,641256,812275,1790173,518261,206208,535124,1886711,488547,0,41136,71205578,78216838,5406631,53467360,34073
207388,"Oklahoma State University-Main Campus",0,0,24146252,1541226,103317156,8556005,17894836,188398,1272975,7514483,4534118,3404106,2452362,521306,379883,2926959,14917299,0,1092273,491625,1743814,6311103,2424621,1087242,1003512,207721554,128624195,30000188,143626743,32004
207500,"University of Oklahoma-Norman Campus",0,0,33241895,2102272,175997457,17457999,24816220,25383,4770148,9126008,5119177,5876964,5544315,0,761168,14052502,42140245,0,2488032,171677,2378398,2042018,3367191,1322760,515845,353317674,128152000,49197000,131910000,21791
209542,"Oregon State University",0,0,20172084,1674468,87729627,9938284,14483495,4352,1816733,5574063,4356892,4041236,1819187,488054,50648,8187883,3684393,0,1399723,37219,1951676,5978524,1970713,NA,1e+05,175459254,122485220,55772802,228222818,27000
209551,"University of Oregon",158550,32950,29966806,2375099,140565297,13999181,23802532,507750,2580785,7333040,3951127,4659229,894557,127426,356192,19138225,16686138,0,1653194,68905,2107939,7369080,2471592,12945258,325000,294075852,104931520,103274246,104914675,53585
214777,"Pennsylvania State University-Main Campus",0,0,32045160,2412327,170542050,22362565,30867035,1023003,3154165,8344388,5104315,13324179,1318980,0,298472,17870908,9579919,0,2260502,102084,2322789,14902532,2791214,10685398,457513,351769498,NA,NA,NA,20041
217882,"Clemson University",0,0,24829284,3252500,143356820,19334315,29870133,514583,4315503,7601004,3786960,4839985,6792476,626435,818212,11359938,6156059,0,1686321,83687,3406302,11943679,1604788,14926798,534656,301640438,124952449,95117860,245845525,39982
218663,"University of South Carolina-Columbia",6031250,492813,19895513,2339079,144815377,18211521,29934345,3076500,2113801,8206785,3996131,7552807,1818692,137685,367896,13438937,16804490,0,1349381,128389,1110490,6206517,1058631,NA,543724,289630754,273667739,47468193,168406986,24675
218724,"Coastal Carolina University",0,0,9424144,800419,45443779,9801777,5858441,0,724162,2729961,1273916,1689312,83704,0,286940,2068003,2867842,5298286,180209,160977,351974,349245,789467,0,705000,90887558,54299634,3251688,1510831,18744
220862,"University of Memphis",0,0,13238334,1000286,62174875,8686782,7822576,4728263,1072411,5072273,2576926,715826,1308745,0,215487,4050074,680472,3169504,1173017,47771,1274936,3207139,727391,1055167,351603,124349858,75635362,26714829,72131091,39162
220978,"Middle Tennessee State University",0,0,6554169,492951,35614512,8964759,4445453,0,585172,3672614,774224,806956,898458,0,4167,1280835,1088840,2002514,850392,51680,263770,2393301,404604,0,79653,71229024,63914333,2977322,11253586,30368
221759,"The University of Tennessee-Knoxville",0,0,29275136,4154800,157108637,18412355,32582973,0,4332770,9110081,4610845,6297903,4469371,1015683,456104,10469411,14842858,0,1888930,53508,4851694,8605516,1147431,NA,531268,314217274,187886541,24426353,281918203,15781
225511,"University of Houston",0,0,16607177,1568160,73806404,9105633,12585897,0,776232,4596698,2042607,1623959,786598,170682,0,6351071,11962270,0,1246449,28802,2839735,492180,739248,4281682,283006,151894490,163893323,105217390,217815043,33806
227216,"University of North Texas",0,0,8650303,567400,44222540,6526461,7741345,50454,576793,2898580,1205736,2004952,772751,0,107905,6902621,3435365,179737,910697,382773,480357,278093,290235,254784,259982,88699864,129705005,20034375,96963667,28816
228459,"Texas State University",0,0,5805293,332150,37853450,6759349,5225319,31135,681272,2819584,798059,1262869,880154,0,142850,5628970,5109308,452160,415793,97381,874701,537103,0,NA,0,75706900,132335265,15394741,108657936,26693
228723,"Texas A & M University-College Station",0,0,35964762,4318979,177671900,13632940,28231074,3e+05,5016633,11858231,3581242,6549204,495518,2488448,173728,21260637,15238954,0,1618038,212585,3472402,22670209,452466,15467719,135850,370811519,206344203,178584475,952927694,31226
228778,"The University of Texas at Austin",0,0,40679020,3696259,225153011,13697568,36658504,8264903,4509875,12363867,3361609,13502595,7183560,1598988,1424573,26867696,35606925,0,2216691,507816,3938712,9073850,0,14137637,0,464443659,216053260,242816245,738864549,17465
228796,"The University of Texas at El Paso",59803,28669,6482174,607416,34370528,7747039,4487048,0,599119,2771480,812630,1420992,776821,69529,0,1832295,1773070,1713556,844859,372931,688601,677974,409837,NA,194685,68741056,57253448,10639387,120646174,20409
229027,"The University of Texas at San Antonio",0,356342,7922862,703776,39156362,7313016,5861914,309395,605750,3122854,1117388,1996306,726294,96064,93129,1256168,3002957,561430,1001227,453759,437278,1574502,456408,NA,187543,78312724,123963612,30903245,150630912,16083
229115,"Texas Tech University",0,0,21453273,3037217,104778443,7725299,21514654,2489432,2831437,8516948,1819474,4649048,2192097,0,141273,6445902,11836809,0,1903332,136697,1656618,4205102,1771167,5376252,452664,214933138,124867556,49292141,224153180,28136
230728,"Utah State University",615887,0,9690045,721411,42824185,7003890,5345646,0,769137,3551060,1522516,1164437,443889,0,16000,3598892,776501,1863938,780897,573022,754459,2542525,826588,333653,263445,85982023,94281507,42842791,267940100,23203
230764,"University of Utah",8e+05,0,21880251,1305727,111880434,12813550,17607591,3886948,1987511,6287988,4761522,2687219,1917772,167903,436246,11735632,1440298,2041822,1269083,150566,1410239,13179389,2548037,3838832,1565140,227599700,121685000,176426000,471955000,29541
232982,"Old Dominion University",0,0,8399109,429120,51914920,9944306,6608702,0,689956,3721081,2041905,1726881,880278,0,74980,6805353,5304269,0,427437,394327,59358,3977845,316074,1504733,113939,105334573,41695416,18335908,14821265,27152
233921,"Virginia Polytechnic Institute and State University",25000,0,22246998,1646021,117280036,15764437,18795212,10232486,1838881,4732652,2210003,4423279,2073355,848,302515,4368382,14365845,1396032,1503339,74356,3059157,6263039,1726764,NA,231435,234560072,147361074,78702425,416639701,25414
234076,"University of Virginia-Main Campus",0,0,27218894,1099500,150584173,22635692,19267825,995386,2157359,7938575,2136822,5293642,456940,41236,142176,33423699,11732592,935574,1398102,2931622,1656350,8688797,433390,11332058,0,312500404,167632688,210028185,553002979,39796
236939,"Washington State University",0,0,12204570,1911192,83691991,12225098,16938846,1074339,1423288,4918158,1899000,2793628,1502202,68724,97717,10802306,1977375,435000,1029551,2255108,1459192,6705328,1575635,1336834,395734,168720816,163123359,56032677,317926001,42879
236948,"University of Washington-Seattle Campus",0,0,22428675,3141470,149458923,16091981,21440380,17762328,2490978,8870323,6915974,9963884,1517596,144625,785848,12964179,7524689,0,1752722,112073,3508566,12042632,0,NA,0,298917846,189116395,218011954,1009271362,27787
237525,"Marshall University",0,0,6934790,896300,39350986,7958777,6046573,0,1038219,4402689,1402194,1156921,972849,137101,211416,1529652,1505519,1236785,1316242,401822,89137,1484230,440652,NA,189118,78701972,42538098,1126363,22737432,45801
238032,"West Virginia University",0,0,19595708,1152756,97067706,11056024,15847048,169215,1882408,6602771,1688640,4252055,741607,941635,145441,13842659,11049591,0,839514,52234,4029152,1184715,1649533,8125605,345000,202261017,95333326,80581368,156938645,11263
240444,"University of Wisconsin-Madison",0,0,24595815,2848800,147807183,18679577,31056478,388500,1786016,9338441,3066069,2224264,3338252,300663,211015,12292164,25472573,3028185,2988588,170215,2750173,730294,2044101,2293794,497000,297908160,165712714,359662397,1231477252,9528
240727,"University of Wyoming",0,0,8852669,1092619,47146999,8211660,9312162,0,880130,3513573,922131,1180493,5182340,0,73030,278173,1145367,517807,1257692,558704,1461723,1743520,741469,3108885,221737,97402883,44007000,30086000,112069000,49138
243780,"Purdue University-Main Campus",183281,64754,19756155,907712,93025810,11809832,19910140,813488,1883962,5715546,2212131,2980933,1952247,0,257149,3303238,9116794,0,1132363,138629,3235572,5731891,1332915,22113622,587078,208165242,94118620,132109904,381932040,24688
