"UNITID","school_name","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
110662,"University of California-Los Angeles",0,0,25294374,1658000,119391431,15781359,24147842,0,1329374,6433016,4037513,8367951,986268,2922584,44096,4547137,9380322,0,1003608,67517,4204356,9186114,0,NA,0,238782862,231788389,364683000,961400331,17124
122409,"San Diego State University",0,0,11813704,1148450,58258230,9189633,12248695,162880,572843,3244112,1430974,1341172,6629537,122670,411604,3180720,811906,1962235,544211,515106,382820,1485032,781163,NA,278763,116516460,133970995,16002447,7326203,22039
122755,"San Jose State University",0,0,9437978,940759,33650949,7719169,7018978,0,435603,2674186,837872,1145039,477139,0,0,299307,274,1066709,156739,50055,275848,1115294,0,1061600,0,68363498,108926269,4037227,1509336,25220
126614,"University of Colorado Boulder",0,0,15894550,1154521,91182106,11912229,15828806,805434,870670,3040889,1766159,3536252,1007477,403729,287830,12825503,10649386,2239725,1308353,62345,1843026,5745222,0,4410598,0,186774810,143620446,81462562,442824071,23876
126818,"Colorado State University-Fort Collins",30000,0,9550571,901019,54994368,9474898,7435943,2269579,740368,2454089,2634923,2444239,809145,299312,65131,8319873,1236066,2008574,536934,626185,727387,2430132,0,1861346,0,111850082,134211089,53810526,263687610,40559
129020,"University of Connecticut",0,0,20513939,1235022,78760755,17380004,12244954,238948,1419230,6251676,2429076,2973092,1445550,0,36820,3838998,2193844,0,848297,141677,1021723,4547905,0,NA,0,157521510,262298464,28721782,174969960,43819
132903,"University of Central Florida",0,0,13895790,1197476,64226899,9600990,11326868,0,632483,3397165,2383421,1632354,2369281,0,285810,5569355,4951951,0,812497,229180,1155495,3824321,576312,4638156,386150,133091954,221585494,31393185,186785744,47502
133669,"Florida Atlantic University",46875,11375,7219306,599645,37393763,3502589,4982180,139349,470765,3215880,1608452,2559430,622108,0,84322,2473289,2193489,4305113,1106356,388945,617168,950550,296577,2720106,0,77507632,85605807,0,76119979,25765
133951,"Florida International University",0,0,6841141,972338,35508185,6381522,5072869,0,338268,2127534,984135,1850126,514658,0,218987,2782918,1694600,859999,412546,485352,107027,3613295,225322,1908936,25548,72925306,193887705,24228254,173010165,22068
134097,"Florida State University",0,0,25481505,3163301,155656855,11503697,20264906,19145713,1832367,6606128,4510312,2921397,1602345,0,222034,12278671,19907137,0,1753872,142106,1382248,21601929,1092045,NA,245142,311313710,194735951,85687819,205539807,13330
134130,"University of Florida",775000,0,28111903,2007008,139935182,13092937,34585845,200815,1963342,7538908,3564598,6144386,2075236,1042239,1028706,10992934,17195231,0,2249761,145380,1884313,2140413,2061527,35015641,1134700,314886005,254267000,185017000,786883000,35285
137351,"University of South Florida",10000,0,12907629,1696780,58021081,6547091,9816734,2189515,786406,4193043,3721779,1730705,1284054,0,179242,5594483,3059531,0,945881,38717,565599,2753892,0,1510032,0,117552194,149922700,25932241,350860908,32403
139755,"Georgia Institute of Technology-Main Campus",0,0,16375978,1439426,96137132,12016989,16953558,1016478,1512262,5019652,3950021,4611514,4138659,0,631281,9729533,13672405,2984726,1251487,263463,569700,0,0,NA,0,192274264,47469979,1961573,1009289463,39008
139931,"Georgia Southern University",0,0,5465833,334500,29099661,6613652,5719546,0,297453,1873563,748919,886504,627504,0,18917,1847726,592730,1302893,731755,99859,183235,1210485,392993,NA,151594,58199322,43917712,9441391,12762317,22963
139940,"Georgia State University",0,0,6352701,665610,34058748,7815626,5507549,0,247863,1857231,737849,1086584,298920,0,113626,3184452,947383,292131,300094,104047,389854,3749346,306632,NA,101250,68117496,79742828,20032,195327935,50719
139959,"University of Georgia",0,0,28485434,4823800,138757891,10797866,26649446,1050000,3829326,5857920,1735883,7749842,2815349,135067,784081,9681794,14747740,0,2098332,158901,3163892,10507640,2225217,40538013,1460361,318053795,152115813,67587587,470593530,14889
142115,"Boise State University",0,0,10224862,944795,51188405,8753608,8937234,0,558104,2998696,702613,1449803,499161,207774,194147,5001935,2172745,4196971,963609,651857,610286,1451133,547036,693364,122036,103070174,27777200,35465134,45281423,37185
145637,"University of Illinois Urbana-Champaign",0,0,21509887,3023500,121638435,13017478,25008268,56844,1815731,5258168,3150092,2687496,5159059,553691,411154,19007456,9249310,0,932847,226230,1817764,6616288,1885240,927824,251932,244204694,257125484,161697031,635184456,24885
147703,"Northern Illinois University",0,0,4457007,356951,21809635,6766038,2946063,0,218400,2174170,724322,713984,632787,66360,53209,277426,292147,353731,466631,125836,160745,1023828,0,207578,0,43826848,48480262,0,20798646,20789
150136,"Ball State University",0,0,6026935,848200,27333912,7844517,4425040,0,331618,1682031,1154783,618657,183392,64716,54801,0,36297,1505663,508322,272548,210366,1566026,0,56341,0,54724165,82683812,13847099,11790248,20833
151351,"Indiana University-Bloomington",0,0,23256432,4048152,120289560,17105317,23551013,375437,1635314,4898429,2169166,4402156,2755052,0,207478,11133765,12140000,2178707,1856859,153111,1575305,4184222,2220017,891482,443628,241470602,200247661,91180956,140302393,23437
153603,"Iowa State University",0,0,18083688,2143782,90285606,9540309,14299603,0,1344222,4770462,3848124,2820133,2381020,0,569794,7144561,12060351,0,889148,889382,2780254,4358421,2016877,40668,345475,180611880,153136715,58012853,172634978,17478
153658,"University of Iowa",541000,0,25795103,5007546,149161886,12814077,21715188,0,1492966,7566420,2694771,4836221,4443082,167652,399290,32599749,9823677,0,1937069,214075,3953515,9497943,2413164,NA,1249378,298323772,112251000,115774000,417622000,32483
155317,"University of Kansas",0,0,17797593,1742382,102693011,11426392,25627937,932413,1493759,5886066,4779282,3800593,3898120,0,79710,7222379,10863781,0,755594,341006,2426690,3619314,0,14564,0,205400586,31221754,65327100,331829748,18536
155399,"Kansas State University",0,0,15969705,1849097,79785896,8155294,16968806,521923,1580120,5223852,2189126,3118100,2114411,0,138765,5355442,4368917,0,1096913,4180482,1954806,2738811,1527329,6655211,733997,166227003,44684292,0,207220425,35871
157085,"University of Kentucky",0,0,31298167,4071154,140578623,14973055,22634062,273614,2138764,7557833,4257814,7522238,2448493,1111029,993461,7847545,22163279,0,914206,84360,1292353,6356265,2092768,5571857,548163,286729103,189869440,54999713,342213707,7474
157289,"University of Louisville",0,0,25092372,1572021,138830169,13824325,20705725,576137,1541816,5710715,6015661,3898990,718026,0,439345,10200571,5879879,2829574,1985130,133817,2138658,33202869,1587586,2036943,776952,279697281,98618000,37331000,158858000,23644
157951,"Western Kentucky University",30424,23588,5869603,562996,31531023,6145293,4503573,620241,376478,1913038,716611,1604554,731715,281078,70822,2977918,934754,768987,635658,402306,489726,1034690,719470,0,117500,63062046,66165773,0,7728127,30178
159391,"Louisiana State University and Agricultural & Mechanical College",0,0,31616924,3770454,155591015,16756235,27049493,279148,2789241,5581730,4890823,9041357,989545,0,1000223,13488699,11521692,0,1251137,87076,3707275,15627332,3783380,4842460,2359251,316024490,101668659,58797199,219397803,15370
159647,"Louisiana Tech University",0,0,5244973,569958,23586495,5904282,2509801,0,261897,1770957,1383903,669735,190859,0,0,603472,581980,1651735,518287,383889,284909,608953,318287,NA,128618,47172990,37528633,12844636,23727403,17492
159993,"University of Louisiana at Monroe",0,0,4253870,595900,18111249,4806501,2296937,0,213024,1362195,760757,860433,285627,0,0,995827,536455,0,542509,190988,187127,223099,0,NA,0,36222498,16248251,1564861,7408400,31139
160658,"University of Louisiana at Lafayette",0,0,7744186,553084,36187952,7816655,6218721,162829,483282,1978020,1456828,1800974,546562,0,187182,2355454,1367652,72390,831999,115851,873054,1199471,340515,NA,83243,72375904,33509062,4696056,68358134,27921
163286,"University of Maryland-College Park",0,0,20310675,1437313,92231361,17712254,18916729,112421,1464140,5668610,1603516,2632354,1641148,0,296266,157442,12976494,0,1198031,160937,2052508,3890523,0,55108,0,184517830,116349482,29931312,499861309,52168
166629,"University of Massachusetts-Amherst",0,0,7643874,1341500,48879608,11969507,6259644,5433,829261,3042747,1010001,1793433,682976,4770,9945,5067004,1796981,3940811,425729,93272,399806,2562914,0,504521,0,98263737,160428858,18880549,150832685,18214
169248,"Central Michigan University",33384,25645,6959675,792752,33641127,6158275,5220315,44688,567605,2000790,1327014,862614,295865,37983,112558,2016868,3939293,111685,436031,270787,393492,1282137,633704,31526137,117967,98808391,58984591,13985600,18361867,37425
169798,"Eastern Michigan University",0,0,5826653,346000,29458563,8283684,3659231,0,359862,1729582,1370300,495463,665745,104418,88853,1112785,2308850,557500,925324,395871,230541,393181,559365,NA,45355,58917126,55978588,8753703,8516762,19029
170976,"University of Michigan-Ann Arbor",0,0,31271711,3816600,180841523,28150283,38558039,0,2604637,8479146,5387644,4440488,3341774,0,637174,17358525,22483142,160985,1222173,230208,3648137,6202263,2072998,11561645,775596,373244691,434326000,175767000,954883000,18606
171100,"Michigan State University",535000,0,32401690,3391489,148453353,16717371,22670443,50051,1570548,6593113,4712678,5603968,3952141,1236411,380557,21484385,11398234,1527770,1720286,164114,1686434,7854399,2342510,NA,459761,296906706,173617203,41203774,458135505,9571
172699,"Western Michigan University",0,0,7071983,720591,35166128,7948076,5264240,40596,320791,1823324,978514,1855789,708116,383298,142361,2326047,1112601,1747184,569358,292244,708021,289331,772161,NA,91502,70332256,61492115,30446337,17691507,42247
174066,"University of Minnesota-Twin Cities",0,0,23455383,2223639,124818508,13645673,20933881,576802,2016583,6857702,4359324,4140636,2089468,0,996458,11608400,16135520,5242996,1450872,181630,2990136,2806998,2323727,NA,782680,249637016,267340467,180850973,894046193,28919
176017,"University of Mississippi",0,0,25779768,3264300,113008288,10986244,18373555,6305159,1360493,4148835,4632056,5081310,2088297,337858,654904,14354386,10383383,0,839736,59937,1396981,2961086,0,NA,0,226016576,120210607,15603605,122014947,24143
176080,"Mississippi State University",2000,0,19357144,2944019,103729769,10574282,14018884,5079855,1141044,4848672,3927359,5254013,2652459,410435,307256,14365204,8601074,0,1066005,104027,548834,6540582,1647683,6243913,338938,213703451,113773593,55424332,190862428,21882
176372,"University of Southern Mississippi",0,0,5142467,392277,25628133,5709243,3659769,0,558102,2051278,820465,1381995,289126,148119,0,1770063,2050542,0,491820,433821,76287,81947,448729,0,122083,51256266,44143998,1061227,56631362,14036
178396,"University of Missouri-Columbia",0,0,21991362,4570162,119082669,12568625,22926947,884855,1463003,6364760,3751033,3703513,1090487,331121,522623,12918737,12307461,0,1166437,91296,507877,11922380,0,NA,0,238165348,145978541,39427819,177805695,20640
181464,"University of Nebraska-Lincoln",0,0,21576530,2977750,120582125,12858368,28368473,1826656,1931349,6395524,4462362,4972712,391334,0,761891,1012882,19689053,0,1279259,207145,4530533,7340304,0,13046955,0,254211205,116550604,65737130,224064658,18766
182281,"University of Nevada-Las Vegas",0,0,10017764,1143850,57503667,8860945,7020022,242667,737802,2767184,4697321,1126520,1417144,0,324255,6333926,4386377,3450754,898962,536980,540904,3000290,0,73821,0,115081155,82176000,24419000,48631000,29308
182290,"University of Nevada-Reno",0,0,6770620,986376,39721951,8510242,6289343,0,569364,2791938,1811561,1006788,1015833,34311,176057,1411715,3208964,2829407,547403,531702,733115,89166,360818,NA,47228,79443902,59191722,22119141,100033145,11122
186380,"Rutgers University-New Brunswick",657481,65412,20813878,2904599,114203981,15282500,21898614,3188556,1606398,6391590,4741594,5042295,1520339,0,468855,11365488,11167187,0,1477669,130475,3117603,2363448,0,NA,0,228407962,190502000,37686000,603919000,24837
187985,"University of New Mexico-Main Campus",0,0,7771219,870089,38408365,7916412,6398699,418372,543924,3070599,578377,1238362,87801,0,268180,1253410,928714,805373,574591,530490,556123,4558749,38881,NA,0,76816730,76761132,33567403,205268397,21629
188030,"New Mexico State University-Main Campus",0,0,5536397,1372700,28754412,8277399,3614815,0,375795,2501077,491878,1282121,454872,23796,100027,240000,1459549,852600,675594,163878,397289,934625,0,7390,0,57516214,41669584,6585402,97977394,19548
196088,"University at Buffalo",116783,23777,7441935,666000,36849290,8503272,8785567,45296,375137,2242877,798178,911842,726080,170031,7007,391421,910300,2599469,382559,260519,0,854877,487363,1919725,149000,75618305,103350600,28747525,154385418,31155
197869,"Appalachian State University",0,0,5667780,263330,34999267,7059593,5326586,0,376196,1999331,1795806,1307483,165324,0,34037,3582966,2016484,2388955,442984,119645,572029,1086602,641387,NA,152749,69998534,31390087,20529958,5563648,29914
198464,"East Carolina University",0,0,9695808,1256092,52745339,8676105,9449798,260329,658335,2945623,1932163,1324159,131689,142,106636,6306254,4495244,1323236,526198,112359,963964,2581205,0,3373141,0,108863819,49860716,12442119,42405504,29987
199120,"University of North Carolina at Chapel Hill",0,0,22308318,1190103,113022409,17247270,18950511,2965240,1740114,5695834,4667332,3425177,498080,0,463349,3479990,11864890,1693426,3029586,2603366,1676295,7511036,1142191,NA,870301,226044818,142579450,162185250,662803984,26292
199139,"University of North Carolina at Charlotte",0,0,7065943,672300,39010853,7396374,5219974,400403,696807,2575874,1589169,1381571,683262,0,132388,2402572,2589237,3354115,349003,417912,286094,1399865,299715,1706540,98275,79728246,57717755,12428643,32223572,27168
199193,"North Carolina State University at Raleigh",135350,0,19679316,2368992,88722096,13508067,18983439,875837,1703302,5295563,3169419,3768914,900298,53110,511585,2041937,6124121,0,1482876,2684737,817448,4617785,0,NA,0,177444192,104106056,79578447,348223123,42668
200800,"University of Akron Main Campus",0,0,6500881,467000,33564968,6514227,5075944,315180,518599,1740787,1128473,818699,707695,113021,36171,4961674,1592259,0,699225,410221,441659,1523253,0,565562,0,67695498,39291411,18926198,21624224,10686
201441,"Bowling Green State University-Main Campus",0,0,6111013,689000,24681709,6570775,3839261,0,475647,2296937,1353535,684424,168466,16410,0,172916,0,0,355146,368148,182389,1397642,0,408507,0,49771925,65390107,0,11086049,39253
201885,"University of Cincinnati-Main Campus",0,0,12749211,811425,74043985,9841341,8451376,27947,578288,4160911,412027,1975223,3553137,0,224461,12901295,1247659,2548436,583177,128987,555523,12174163,834326,7661372,285072,155749342,102691189,58865824,200271498,23783
203517,"Kent State University at Kent",0,0,6140663,403064,28938118,6716524,5510032,0,498651,2882184,1740514,654806,867463,356543,95670,356231,724668,0,424935,308956,84276,742417,430521,NA,0,57876236,77997591,1116509,24242220,11222
204024,"Miami University-Oxford",0,0,7356975,528380,37814569,11661526,5844918,366126,455415,2194324,1265314,981489,550432,749089,40813,2188127,543730,88508,676367,355067,532318,1021501,352780,1000200,61370,76629338,101621757,30727535,16083168,23774
204796,"Ohio State University-Main Campus",0,0,36296140,9060132,215209566,21524454,40726739,0,2015358,9998995,5315242,6614542,433951,959559,417331,29748769,28420299,0,2258973,259393,4156806,10458057,4752076,18662174,1792750,449081306,226342240,155189861,574294773,21569
204857,"Ohio University-Main Campus",0,0,5893930,881000,31093223,8854497,3711963,0,330759,1898591,603586,432994,828436,161937,0,2226732,797704,2618633,643400,303658,157910,275808,390628,NA,81057,62186446,67948997,0,45880333,29919
206084,"University of Toledo",0,0,6978459,643000,34343201,9148803,4653166,0,399433,1266779,1664879,1925560,689051,82892,93372,1463041,840616,2051471,444317,204916,175325,1618121,0,0,0,68686402,82685575,5185646,42859719,31842
207388,"Oklahoma State University-Main Campus",0,0,20862178,1127749,92501090,7645135,19551871,252088,1235392,5345646,5132348,3033247,2398827,216817,406137,3711290,10898598,0,1008446,399765,1432783,5699218,1713555,1106968,430000,186109148,113059752,38201676,145772947,29429
207500,"University of Oklahoma-Norman Campus",0,0,31087881,1493709,157494527,15958027,21790732,446825,2256268,6771598,6267313,12923553,4175793,0,464602,14455771,20628683,0,1747884,152126,2087798,11789601,2245813,1622218,750550,316611272,112033000,58403000,177673000,18798
209542,"Oregon State University",0,0,16114301,1822220,77034653,10801974,13609764,86368,1137217,3930088,4296411,2861585,1778519,194662,20620,4846701,6100162,0,1294435,3948709,1518848,2672069,0,NA,0,154069306,86906816,53806794,208794819,27577
209551,"University of Oregon",151000,33000,23567353,2026452,120884588,14358576,22602103,0,1418307,4926105,3918453,4132369,1008938,180191,516600,18720155,13692303,0,1492072,70780,1862698,2403720,2078413,270885021,1725000,512654197,85657866,101532013,91984616,47638
214777,"Pennsylvania State University-Main Campus",0,0,32631866,3889750,157908311,21673848,27541179,582672,2444161,7054507,3443165,9871518,1952964,0,344195,14662516,12566392,0,1848176,98459,1875891,11928388,2836616,7169079,662048,322985701,NA,NA,NA,20278
217882,"Clemson University",0,0,24911444,2023443,131781294,18145787,26091121,0,2350773,5069440,3886319,5549511,5906278,2513,345190,9503823,6544071,0,851306,82547,2378116,10642763,5466758,NA,2030091,263562588,106573415,74004226,220761727,40207
218663,"University of South Carolina-Columbia",8762500,630313,16425111,2945922,133776318,15089363,27645397,630386,1366984,5666528,3945500,7395170,2332900,143393,343100,15195352,15792913,0,1826018,198216,957698,6483554,0,NA,0,267552636,275545841,38834771,156592463,23240
218724,"Coastal Carolina University",0,0,6852024,678832,42172270,8752485,4909341,266709,720979,2158684,1123698,1325923,132231,0,247036,5898348,2305962,5445109,250725,135062,269231,699891,0,0,0,84344540,48084102,2798112,1692130,17843
220862,"University of Memphis",0,0,12869800,1000601,61254516,9034863,7133110,1621119,614408,4285076,2528526,3169117,631317,0,135747,1376050,3736057,2940694,1129252,21808,959589,4412651,3144898,NA,509833,122509032,75353104,22416560,72143876,36902
220978,"Middle Tennessee State University",0,0,6402646,450862,34840886,8847254,4329832,0,511807,2902047,905533,770782,1051527,0,5512,1275545,1011822,1971503,665062,43007,271148,3424997,0,0,0,69681772,68052225,4107442,9770746,41366
221759,"The University of Tennessee-Knoxville",0,0,25808413,3807550,140824626,15317708,27434014,0,2962606,6378029,3565272,6391389,5039907,299458,554299,16887238,13493315,0,2069682,93557,2746506,5620747,1573012,NA,781924,281649252,153205452,11003082,286342541,13892
225511,"University of Houston",0,0,17352439,892884,66370147,8046609,10612003,0,463853,3093601,1959871,2069791,440336,0,0,5273172,12074578,0,1348413,36626,1932312,773659,0,1012834,0,133753128,149328752,68134881,195840522,28011
227216,"University of North Texas",0,0,7679777,737878,39895956,6381227,6964940,0,370308,2401109,1237461,1777144,667212,0,1e+05,5663771,4199704,0,802761,394219,321832,196613,0,167505,0,79959417,120472711,16839965,88204388,27088
228459,"Texas State University",0,0,5476697,548218,35108934,5640364,4713453,129163,396122,2019145,907160,1077839,595002,0,130106,5680427,5173941,419720,585236,125580,542242,948519,0,1288872,0,71506740,115477827,10862834,68421394,24398
228723,"Texas A & M University-College Station",0,0,32569762,3524469,159136624,11366743,23414950,2004318,2565646,7586022,3301956,4198135,229744,941416,158757,23454394,19197335,0,1077065,144723,3155556,18302736,1612897,7599496,330000,325872744,179395686,129426061,978864830,30115
228778,"The University of Texas at Austin",0,0,34158161,3477245,173648028,11835907,36646957,1214132,1712188,7457762,3004577,9378864,6550701,248610,809102,20765071,24062965,0,1646461,397639,2503867,6479719,989717,27124785,308383,374420841,191117831,311415642,668799542,18274
228796,"The University of Texas at El Paso",98156,33619,5997644,941850,32059940,7394051,5285159,21165,354829,2620129,860921,1275981,746087,0,242633,1520569,872596,1677502,875098,383350,402028,456573,0,112288,0,64232168,58427113,5647890,107243446,16627
229027,"The University of Texas at San Antonio",0,0,6475365,544229,29952605,5485945,4953534,824124,354972,2626583,1040370,1299041,669453,29463,90964,429298,1547734,709694,676888,448191,291609,1455148,0,2380667,0,62285877,101242363,5814101,120678676,16558
229115,"Texas Tech University",0,0,20630644,1772917,88327973,6939373,20018550,2423217,1645448,6258996,2066417,4039449,1961616,0,110538,9247570,5249777,0,1742559,132633,995383,3092886,0,2090575,0,178746521,111490717,47761316,198766869,25922
230728,"Utah State University",681250,0,8225427,699026,40198092,6407250,4634429,377977,474257,3113934,1554563,847951,484087,0,16000,4579481,878685,2495262,854184,548539,611941,1797527,695491,NA,220831,80396184,88224115,21530594,244837854,20241
230764,"University of Utah",0,0,22255766,1367578,95185806,12075084,17898523,482850,1433471,5581478,4374152,2734958,2155807,220633,455921,6229380,1428318,2023065,989821,214799,1117691,9475461,1758853,2031398,912197,192403010,108272000,165736000,396984000,34563
232982,"Old Dominion University",0,0,7891335,753836,49411842,9716064,6467935,160712,572677,3312871,2784810,1811579,609235,199,64131,6781920,5016428,0,431315,437394,22696,2576705,0,14631,0,98838315,40056247,16331486,19024952,26668
233921,"Virginia Polytechnic Institute and State University",0,0,19499142,2134066,97492220,15656642,17238418,387705,1876885,3925707,2162402,4736429,1037715,16499,434705,6175507,12642504,0,1364327,57585,1867043,4671946,1304343,1701738,302650,196686178,125936172,71641480,395604668,25498
234076,"University of Virginia-Main Campus",0,0,25097788,1998350,111779897,20906060,20033762,225759,1443510,5396977,1874162,4720878,427591,175315,111150,9380643,9316561,0,1275136,2245940,971306,4549757,1284035,NA,345217,223559794,149503692,204838762,523690834,36710
236939,"Washington State University",0,0,13993061,1939725,77271930,10461688,14472497,3106974,1179747,4007492,1814142,1899196,1261660,276717,210299,9215738,2301916,298489,543689,2346636,932824,5018297,1616793,NA,374350,154543860,151929389,39535338,239526813,41966
236948,"University of Washington-Seattle Campus",0,0,24102446,1674476,128976495,14728551,24145720,538286,1325013,5734420,6904065,8307655,3976884,54608,839224,13701607,7724299,0,1367073,114444,2030559,10225222,1345818,8597444,136125,266550434,198768748,219541933,905725549,26887
237525,"Marshall University",0,0,5752742,937705,32745309,7761184,4588606,0,459321,3359124,1108694,987976,690771,124006,119870,750012,1145164,942053,1355928,399273,34684,1379154,714611,NA,134431,65490618,41949222,1016215,17803099,44475
238032,"West Virginia University",0,0,17994476,1520207,90208214,10190348,15914885,212215,1358915,6194884,2276313,4749958,881511,930222,145762,9260740,12725715,0,1172686,61302,2972304,1645771,0,NA,0,180416428,85146542,121979714,140682145,10991
240444,"University of Wisconsin-Madison",0,0,23916407,2643400,149196055,17573659,32012240,131734,1169079,8874530,3144798,2179798,3275468,1387643,225706,9797519,20991852,2561672,3388802,70106,3353071,9062676,3099774,NA,336121,298392110,164401227,328630309,1097886371,9580
240727,"University of Wyoming",260550,75669,8794913,1125049,45057916,6842874,9593391,223968,703089,3048077,811971,1346371,4816080,0,116854,394362,1481379,519208,985509,531945,791982,1484272,869271,NA,241132,90115832,41212000,25471000,104370000,43459
243780,"Purdue University-Main Campus",147118,53013,20738445,1155537,99012032,11228561,19240353,301916,1585612,4870719,1944914,3575437,2620507,0,282992,14046871,8116822,0,1397084,140222,2757860,4808049,0,3211586,0,201235650,92130743,76342948,335217852,24234
