"UNITID","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
145637,"University of Illinois Urbana-Champaign",0,0,115.3798,12.6189,573.9552,55.5983,122.0212,7.0061,10.5638,24.89,14.5417,11.2878,21.5563,1.346,1.803,68.7519,56.0602,0,6.1963,1.0199,13.8631,29.4508,0,73.8611,0,1221.7714,1325.9061,791.313,3248.5524,0.1164
147703,"Northern Illinois University",0,0,14.8508,1.5882,73.1789,21.0432,9.3557,0,1.0561,6.4842,2.6024,1.6135,1.6609,0.3186,0.2872,0.9844,1.3224,1.9365,1.5142,0.38,0.8088,3.5561,1.8158,NA,0,146.3579,165.9678,0,71.5702,0.0668
150136,"Ball State University",0,0,29.7042,2.1999,121.9974,34.1694,17.9896,0.7234,1.4087,9.5038,3.7526,3.1267,0.955,0.5561,0.1369,0,0.5205,6.3195,1.3879,1.2299,1.7104,5.3409,1.155,1.1887,0.1069,245.1835,331.1385,34.1518,56.6561,0.084
151351,"Indiana University-Bloomington",0,0,80.7304,16.6746,430.6767,56.7601,71.0688,16.0029,7.2625,24.4673,14.3273,15.4877,3.5936,0,1.1007,56.5005,35.5471,8.8124,6.5151,0.1357,5.6231,10.0545,0.0127,111.8029,0,973.1562,685.5803,706.7405,492.8288,0.0732
153603,"Iowa State University",0,0,69.3923,4.9654,412.4301,36.5043,60.6722,3.2638,6.0405,21.1058,13.7364,11.1269,8.665,0,2.014,33.1351,85.6672,0,2.8195,3.9236,12.1249,27.3112,8.1044,0.2226,1.8577,825.0829,570.4248,220.9449,773.085,0.0632
153658,"University of Iowa",541000,0,78.1004,14.6873,373.544,31.4887,47.3945,3.288,5.0401,23.7046,6.8602,11.1873,12.0899,0.5002,1.0868,57.689,25.7946,0,5.144,0.5149,10.4086,25.8563,6.5123,0.8359,4.8593,747.9239,272.4653,291.8586,1282.7341,0.0794
155317,"University of Kansas",0,0,49.2521,3.0923,261.9511,34.187,56.917,5.668,4.6256,21.2055,12.0015,9.7454,10.1738,0,0.1942,8.0423,30.9953,0,2.1376,0.8404,5.0045,7.8683,0,22.4705,0,546.3727,69.3285,171.8864,948.1136,0.0453
155399,"Kansas State University",0,0,48.1185,6.1487,224.1357,25.7227,43.3136,1.0411,4.8839,16.8235,1.3006,8.1202,6.5442,0,0.6248,11.3574,15.6683,0,3.3507,12.1084,2.9199,11.2569,3.9826,50.7085,0.8499,498.9799,120.7769,0,558.407,0.0948
157085,"University of Kentucky",0,0,141.7979,18.6859,643.8386,70.7906,106.3223,3.8694,12.5013,40.5964,16.0342,33.0008,7.2774,4.06,4.9431,39.8399,92.2259,0,4.2825,0.3106,6.126,26.2691,10.3486,22.8742,4.5569,1310.5515,745.7075,260.3294,1662.8924,0.0338
157289,"University of Louisville",0,0,96.7916,5.9487,526.5889,57.176,74.7775,22.146,8.0122,27.81,20.1063,39.5367,7.956,0,2.002,18.6065,19.1251,12.1756,8.0538,0.4666,10.9688,87.898,5.4986,23.5008,1.533,1076.6787,360.1846,184.4054,697.7338,0.0811
157951,"Western Kentucky University",32522,0.0716,27.6125,3.1192,166.6274,29.234,20.8112,0,2.8511,11.5617,4.3868,7.6513,4.2363,2.0641,1.2541,25.6299,3.0076,5.5897,3.1231,1.805,2.9172,6.9434,2.3665,0,0.2371,333.2547,378.3175,0,35.4069,0.1509
159391,"Louisiana State University and Agricultural & Mechanical College",0,0,259.5011,30.4832,1147.8118,81.3071,185.1546,45.1867,14.3353,48.1039,23.782,65.3878,3.2585,0,5.206,79.9478,68.0151,0,10.1751,0.7114,28.587,188.2123,8.0711,38.935,2.3857,2334.5586,734.0479,321.8456,1660.1123,0.0979
159647,"Louisiana Tech University",0,0,27.7221,2.1183,127.9737,26.7419,13.45,5.1385,2.5288,9.431,6.5507,3.5577,0.4376,0,0.0337,2.7381,2.3878,10.6939,4.1595,1.7197,2.5103,5.9205,0.1334,1.8057,0,257.753,161.2094,66.1971,97.1716,0.0821
159993,"University of Louisiana at Monroe",0,0,18.4767,1.4616,85.0525,23.6717,10.1596,0,1.1459,8.6986,5.1361,4.3375,1.2116,0,0,4.0497,0.5763,0,2.6594,0.9931,1.3529,1.1219,0,NA,0,170.105,82.9077,26.3389,32.6117,0.1287
160658,"University of Louisiana at Lafayette",0,0,90.9908,5.4729,418.5861,86.0566,70.0397,4.3981,5.8755,29.1344,19.2925,26.1384,3.1962,0,2.406,17.7589,15.0927,0.8601,10.1894,1.222,11.6993,14.8748,3.5342,NA,0.3534,837.1722,359.5992,69.3463,934.377,0.3373
163286,"University of Maryland-College Park",0,0,182.0915,19.5023,832.73,130.3276,136.7587,41.2372,16.8956,50.819,24.4214,21.6438,9.6732,0,1.9795,1.1076,106.029,0,17.4858,0.8801,27.1192,32.0802,9.5159,NA,3.1625,1665.4601,1023.6553,251.6573,4081.7727,0.3856
166629,"University of Massachusetts-Amherst",0,0,123.3097,19.5627,782.4189,192.2302,95.3893,6.3195,12.1809,56.5152,17.2015,27.105,3.3037,0.0303,0.3149,71.9349,23.2685,65.4512,6.3778,1.5609,6.7668,53.5958,0,11.6333,0,1576.4712,2642.544,533.1162,2541.9485,0.261
169248,"Central Michigan University",46379,0.1941,41.859,4.4954,202.0348,33.0277,31.1615,0.7191,4.7872,12.7628,7.5555,4.7494,1.2665,0.043,0.4378,25.6908,12.4055,0.7918,3.6581,1.8324,4.4669,5.9079,3.6033,27.7984,0.346,431.8681,366.7208,45.5896,146.4632,0.2439
169798,"Eastern Michigan University",0,0,21.6955,1.6603,112.412,32.4123,14.463,0,2.3332,6.229,5.3058,2.0507,3.3783,0.3796,0.3647,1.337,8.641,1.8712,3.2442,2.0653,0.5255,2.7824,1.5311,0,0.142,224.824,210.6844,42.2918,23.7045,0.0668
170976,"University of Michigan-Ann Arbor",0,0,427.0074,52.4444,2260.5738,330.583,443.0329,0,48.7196,129.6417,58.2169,54.2498,9.2468,0,8.7681,204.2477,270.0793,1.7876,11.2058,2.4809,54.5574,99.1075,42.8525,199.6276,12.3447,4720.7753,5075.8666,2539.6034,11684.5744,0.2644
171100,"Michigan State University",535000,0,97.9921,20.8836,465.2644,50.7762,68.205,1.6314,5.6885,20.9515,12.2528,13.4913,6.5025,0.7697,1.1197,80.5705,35.3529,3.4861,5.8417,0.4801,5.9327,16.6454,11.4632,48.6223,3.6362,979.151,597.6713,337.1645,1446.1819,0.0279
172699,"Western Michigan University",0,0,25.2107,2.6886,131.0406,29.8044,18.964,0,1.3438,7.3081,4.648,3.546,0.7914,1.1421,0.5619,6.1113,19.4772,0,2.8548,1.0733,2.4998,0.6195,1.9863,18.0424,0.4092,280.1236,206.7548,166.935,83.0725,0.1657
174066,"University of Minnesota-Twin Cities",0,0,150.282,20.9384,752.7906,88.769,120.2552,0.6702,12.5823,42.4047,18.7576,25.3015,7.5754,0,5.4758,65.4073,94.0122,30.4926,10.5291,1.14,20.0897,24.1108,10.1477,28.3863,3.8491,1533.9674,1711.3365,1190.7506,5878.6189,0.1737
176017,"University of Mississippi",0,0,166.0506,18.1388,818.8806,72.568,124.7439,22.9679,14.7874,42.9113,32.8964,38.1113,21.1895,3.7279,5.8264,88.5024,94.7991,0,9.4841,0.1278,8.7813,36.5866,12.8832,NA,3.7968,1637.7612,709.6212,65.9751,898.629,0.1481
176080,"Mississippi State University",0,0,59.2461,5.1153,279.0093,28.1681,41.7942,3.6683,4.1323,13.5478,12.5125,15.7247,14.4105,1.1121,0.8823,31.8811,18.361,0,2.8368,0.261,4.1756,15.4998,4.2939,12.6843,1.386,570.7029,321.7419,225.3064,485.9901,0.0588
176372,"University of Southern Mississippi",0,0,14.247,0.8825,68.965,14.7962,11.3512,0,1.3313,7.1071,1.8591,5.8084,0.8137,0.3901,0,4.4582,4.3129,0,1.0654,0.0764,0.1621,0.3035,0,0.0369,0,137.967,118.4627,0.8434,130.6815,0.0325
178396,"University of Missouri-Columbia",0,0,116.8934,20.152,665.2745,66.5555,125.7293,6.8225,11.1566,44.9027,14.6593,19.8316,7.7581,2.2462,1.796,84.144,85.3521,5.9707,7.9021,0.6821,6.117,27.6917,7.217,82.2763,1.6948,1412.8253,961.1544,216.1409,1498.3084,0.1159
181464,"University of Nebraska-Lincoln",0,0,59.5318,8.5598,335.4248,32.4966,73.3337,4.18,5.1504,18.8728,12.4469,13.9581,5.0603,0,1.7412,3.0465,63.7575,0,3.7459,0.527,10.5413,18.4749,0,31.3021,0,702.1517,324.388,131.4118,591.8179,0.0519
182281,"University of Nevada-Las Vegas",0,0,47.1592,4.1674,318.7344,52.4723,35.8395,2.5304,7.2816,18.0874,25.2849,18.9002,2.5231,0,2.3442,29.739,26.7441,12.848,6.6402,3.0588,3.8753,19.2387,0,8.1376,0,645.6063,518.0727,117.5995,241.6709,0.133
182290,"University of Nevada-Reno",0,0,32.1323,2.7734,176.8971,34.6861,23.7543,0.2282,3.1903,17.4995,8.319,5.0804,3.6379,0.7784,0.6819,5.4382,15.7244,10.1934,2.0831,2.1693,4.2248,0.7929,3.4684,10.6303,0.0407,364.4246,232.4192,93.7262,473.5705,0.043
186380,"Rutgers University-New Brunswick",451528,0.6887,102.1491,4.0082,476.9847,64.4827,73.9196,6.7799,9.8583,33.0159,16.9325,18.0251,6.997,0,1.7899,55.244,36.3175,0,8.3749,0.5501,17.5832,12.9796,5.1046,NA,0.6283,953.9693,606.8502,141.6389,2156.6921,0.082
187985,"University of New Mexico-Main Campus",0,0,38.8235,4.5041,218.6995,40.9577,35.2903,2.9739,3.4295,14.9615,4.8833,6.5249,0.5639,0,0.4291,7.1779,5.7077,4.5079,3.5018,3.1076,3.7997,37.5553,0,0.0746,0,437.4735,437.5518,332.7372,1375.4962,0.1237
188030,"New Mexico State University-Main Campus",0,0,36.4144,5.0748,183.937,46.5407,21.8922,3.0209,2.6762,18.8105,3.5544,7.3547,2.3843,0.0492,0.8347,1.4734,9.5836,6.2197,4.6755,1.9888,3.7062,7.6827,0,NA,0,367.8739,231.1659,57.4564,617.9184,0.1151
196088,"University at Buffalo",81094,0.1102,41.6936,2.6354,226.7634,47.843,50.2142,2.2268,4.342,18.5711,4.3651,4.2994,2.5731,0.8281,0.0414,4.2196,7.5918,13.3224,2.5076,1.6012,0,17.3123,0,3.7549,0,457.2818,580.5827,174.2175,974.8495,0.1811
197869,"Appalachian State University",0,0,55.6008,4.7763,330.3329,50.0654,51.1664,0,4.7967,22.4377,19.108,9.3129,1.2658,0,1.1512,42.6247,18.609,13.564,3.7557,1.0789,7.6314,14.9076,6.8016,NA,1.6788,660.6657,283.8881,183.7416,66.1268,0.254
198464,"East Carolina University",0,0,45.6799,5.8901,229.6088,36.6962,38.5612,1.6635,4.5284,15.6784,8.2204,9.1123,0.3115,0,0.6951,23.8371,14.3194,4.7018,2.0741,0.4943,6.4083,7.434,2.7714,3.5252,0.5315,462.7427,206.979,77.5396,188.1166,0.13
199120,"University of North Carolina at Chapel Hill",0,0,71.7409,3.302,339.702,38.5949,60.4375,9.0078,7.0957,29.5069,12.3226,13.8234,1.1964,0,1.1214,0,31.07,4.9079,8.972,11.4327,5.0129,21.7919,3.7587,6.4617,4.6061,685.8657,405.0511,546.8971,2077.1595,0.0759
199139,"University of North Carolina at Charlotte",0,0,55.9542,4.6309,299.9096,52.9917,44.0449,0.0488,5.5407,26.448,10.7449,12.2512,4.543,0,1.6601,18.2134,18.9926,25.7351,2.7753,3.014,4.7238,7.5973,0,14.3229,0,614.1422,438.1081,98.0369,215.8536,0.2338
199193,"North Carolina State University at Raleigh",0,0,120.6534,15.0264,504.5131,60.3067,99.4732,0.3026,9.6299,39.6615,17.1913,20.9403,4.51,0.0018,3.1847,6.5301,34.9685,0,7.6176,18.4271,5.2444,28.171,9.5391,6.9747,3.1332,1016.0008,553.625,477.7268,1856.6171,0.2148
200800,"University of Akron Main Campus",0,0,11.9113,1.2706,59.6241,10.9585,7.4018,0.3858,0.8017,3.1839,3.1245,1.6535,0.392,0.0177,0.1274,9.7535,2.8861,0,1.4526,0.8926,0.8908,2.5199,0,0.4101,0,119.6584,81.6636,33.274,35.4996,0.0241
201441,"Bowling Green State University-Main Campus",0,0,26.62,2.4616,110.9535,30.5713,17.302,0,2.444,8.8279,5.0831,2.256,0.2584,0.0125,0,0.7811,0,0,1.4822,1.5746,2.0398,9.2391,0,0.9636,0,222.8707,283.1654,0,69.1533,0.1958
201885,"University of Cincinnati-Main Campus",0,0,66.9151,4.3112,362.1844,49.1908,41.1646,1.1582,5.9387,21.9592,6.4323,11.8188,8.727,0,1.6159,65.4507,7.783,12.4922,3.119,0.4737,4.4883,25.6128,20.5619,35.51,2.9711,759.8788,551.5467,415.0736,1194.4402,0.1208
203517,"Kent State University at Kent",0,0,32.3973,2.2728,148.6267,38.376,26.1164,0,2.9433,17.0268,7.2225,3.0836,3.2131,1.6284,0.203,0,3.637,0,2.2904,2.5105,0.7273,3.2513,1.7271,NA,0,297.2534,479.6363,37.1558,127.0126,0.0623
204024,"Miami University-Oxford",0,0,43.7323,2.3655,217.9407,67.6323,32.0863,1.3945,3.9597,12.7884,6.3022,5.6862,1.0342,4.7243,0.2791,12.6615,6.7838,0.218,3.3048,1.4936,2.7818,6.101,1.5312,1.1238,1.0802,437.0052,891.6709,177.4073,116.6759,0.1422
204796,"Ohio State University-Main Campus",0,0,221.1454,61.8995,1181.7885,128.604,206.8705,1.2406,17.7165,55.2082,27.6615,36.4569,2.2597,4.3261,3.0983,100.1423,151.3025,0,14.4653,2.4883,42.3348,63.8907,31.5716,135.5004,9.1057,2499.0773,1351.9533,1186.2033,3302.64,0.0925
204857,"Ohio University-Main Campus",0,0,20.7176,3.482,108.666,31.0654,12.7444,0,1.7877,7.9547,2.1017,2.2856,3.5645,0.3646,0,3.9028,3.7092,9.0886,2.1695,1.142,1.2943,1.2913,0,NA,0,217.332,261.424,0,165.3464,0.1013
206084,"University of Toledo",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207388,"Oklahoma State University-Main Campus",0,0,59.3181,3.7862,253.8106,21.0188,43.9607,0.4628,3.1272,18.4602,11.1386,8.3626,6.0245,1.2806,0.9332,7.1904,36.6461,0,2.6833,1.2077,4.2839,15.504,5.9564,2.6709,2.4652,510.2921,315.9803,73.6989,352.8358,0.0786
207500,"University of Oklahoma-Norman Campus",0,0,82.1562,5.1957,434.9719,43.1469,61.3325,0.0627,11.7893,22.5546,12.6519,14.5247,13.7026,0,1.8812,34.7303,104.1482,0,6.1491,0.4243,5.8781,5.0468,8.3219,3.2692,1.2749,873.2129,316.7234,121.5888,326.0112,0.0539
209542,"Oregon State University",0,0,62.6454,5.2001,272.4489,30.8639,44.9792,0.0135,5.642,17.3105,13.5306,12.5503,5.6496,1.5157,0.1573,25.4279,11.4421,0,4.3469,0.1156,6.061,18.5666,6.1202,NA,0.3106,544.8977,380.3842,173.2053,708.7577,0.0838
209551,"University of Oregon",158550,0.1065,96.8471,7.6759,454.2805,45.2427,76.9253,1.641,8.3406,23.699,12.7693,15.0577,2.891,0.4118,1.1511,61.8511,53.9265,0,5.3428,0.2227,6.8125,23.8155,7.9877,41.8366,1.0503,950.3977,339.1189,333.7629,339.0644,0.1732
214777,"Pennsylvania State University-Main Campus",0,0,306.3532,23.062,1630.39,213.7872,295.0903,9.78,30.154,79.7727,48.7975,127.3798,12.6095,0,2.8534,170.8467,91.5845,0,21.6105,0.9759,22.206,142.4689,26.6841,102.1529,4.3738,3362.9328,NA,NA,NA,0.1916
217882,"Clemson University",0,0,85.9192,11.2549,496.0718,66.9044,103.3626,1.7807,14.9334,26.3025,13.1044,16.7483,23.5047,2.1677,2.8313,39.3099,21.3024,0,5.8353,0.2896,11.7872,41.3299,5.5532,51.6527,1.8501,1043.7963,432.3854,329.1458,850.7237,0.1384
218663,"University of South Carolina-Columbia",6031250,1.2049,48.6419,5.7187,354.0545,44.5248,73.1855,7.5216,5.168,20.0645,9.77,18.4656,4.4465,0.3366,0.8995,32.8564,41.0848,0,3.2991,0.3139,2.715,15.1741,2.5882,NA,1.3293,708.109,669.0816,116.0535,411.7329,0.0603
218724,"Coastal Carolina University",0,0,80.4218,6.8304,387.7985,83.6443,49.9935,0,6.1797,23.2964,10.8711,14.4159,0.7143,0,2.4486,17.6475,24.473,45.2134,1.5378,1.3737,3.0036,2.9803,6.737,0,6.0162,775.597,463.3707,27.7486,12.8928,0.16
220862,"University of Memphis",0,0,49.9805,3.7765,234.7373,32.7964,29.5336,17.8513,4.0488,19.15,9.729,2.7026,4.9411,0,0.8136,15.2908,2.5691,11.9663,4.4287,0.1804,4.8134,12.1084,2.7462,3.9837,1.3275,469.4751,285.5565,100.8602,272.3264,0.1479
220978,"Middle Tennessee State University",0,0,15.1122,1.1366,82.1179,20.6704,10.2501,0,1.3493,8.4681,1.7852,1.8606,2.0716,0,0.0096,2.9533,2.5106,4.6173,1.9608,0.1192,0.6082,5.5183,0.9329,0,0.1837,164.2357,147.3699,6.8649,25.9479,0.07
221759,"The University of Tennessee-Knoxville",0,0,48.5537,6.8909,260.5692,30.5374,54.0398,0,7.186,15.1093,7.6472,10.4453,7.4126,1.6845,0.7565,17.3638,24.6173,0,3.1328,0.0887,8.0467,14.2725,1.903,NA,0.8811,521.1384,311.6152,40.5118,467.5695,0.0262
225511,"University of Houston",0,0,49.2494,4.6505,218.8763,27.0032,37.3241,0,2.302,13.6317,6.0574,4.8159,2.3327,0.5062,0,18.8344,35.4747,0,3.6964,0.0854,8.4214,1.4596,2.1923,12.6975,0.8393,450.4501,486.0332,312.027,645.9406,0.1003
227216,"University of North Texas",0,0,25.0886,1.6456,128.2593,18.9288,22.4523,0.1463,1.6729,8.4068,3.497,5.815,2.2412,0,0.313,20.0198,9.9636,0.5213,2.6413,1.1102,1.3932,0.8066,0.8418,0.739,0.754,257.2576,376.1855,58.106,281.2253,0.0836
228459,"Texas State University",0,0,42.1731,2.4129,274.9898,49.1039,37.9598,0.2262,4.9492,20.4831,5.7976,9.1742,6.394,0,1.0377,40.8922,37.117,3.2848,3.0206,0.7074,6.3543,3.9018,0,NA,0,549.9797,961.3616,111.8365,789.3555,0.1939
228723,"Texas A & M University-College Station",0,0,218.5564,26.2463,1079.7048,82.8468,171.5591,1.8231,30.4859,72.062,21.7631,39.7992,3.0112,15.1222,1.0557,129.2,92.6065,0,9.8327,1.2919,21.1016,137.7659,2.7496,93.9967,0.8256,2253.4063,1253.9452,1085.2505,5790.9021,0.1898
228778,"The University of Texas at Austin",0,0,64.9937,5.9056,359.7314,21.8849,58.57,13.205,7.2055,19.754,5.3709,21.5734,11.4773,2.5547,2.2761,42.927,56.8899,0,3.5417,0.8113,6.293,14.4975,0,22.588,0,742.0508,345.1926,387.9523,1180.4985,0.0279
