"UNITID","school_name","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
110662,"University of California-Los Angeles",0,0,169.252,11.0942,798.8828,105.5977,161.5802,0,8.8952,43.0452,27.0162,55.9924,6.5994,19.5559,0.2951,30.4262,62.7665,0,6.7154,0.4518,28.1326,61.467,0,NA,0,1597.7655,1550.9635,2440.1999,6433.009,0.1146
122409,"San Diego State University",0,0,47.2556,4.5939,233.0366,36.7591,48.9956,0.6515,2.2914,12.9767,5.724,5.3648,26.5186,0.4907,1.6464,12.7231,3.2477,7.8491,2.1769,2.0605,1.5313,5.9402,3.1247,NA,1.1151,466.0733,535.8926,64.0108,29.3053,0.0882
122755,"San Jose State University",0,0,27.1278,2.704,96.7237,22.1874,20.1748,0,1.2521,7.6865,2.4083,3.2912,1.3715,0,0,0.8603,8e-04,3.0661,0.4505,0.1439,0.7929,3.2057,0,3.0514,0,196.4988,313.0893,11.6043,4.3383,0.0725
126614,"University of Colorado Boulder",0,0,99.7199,7.2433,572.062,74.7354,99.3074,5.0532,5.4624,19.0781,11.0806,22.1859,6.3208,2.5329,1.8058,80.4652,66.8126,14.0517,8.2084,0.3911,11.5629,36.0446,0,27.6714,0,1171.7954,901.0518,511.0831,2778.2076,0.1498
126818,"Colorado State University-Fort Collins",30000,0,37.6235,3.5495,216.6446,37.3254,29.2931,8.9408,2.9166,9.6676,10.38,9.6288,3.1875,1.1791,0.2566,32.7753,4.8694,7.9126,2.1152,2.4668,2.8655,9.5733,0,7.3326,0,440.6218,528.7107,211.981,1038.77,0.1598
129020,"University of Connecticut",0,0,66.3272,3.9932,254.6551,56.1943,39.5913,0.7726,4.5888,20.2134,7.8539,9.6128,4.6739,0,0.119,12.4125,7.0933,0,2.7428,0.4581,3.3035,14.7046,0,NA,0,509.3102,848.0829,92.8654,565.7259,0.1417
132903,"University of Central Florida",0,0,64.2996,5.541,297.1954,44.4264,52.4125,0,2.9267,15.7196,11.0287,7.5533,10.9633,0,1.3225,25.7709,22.914,0,3.7596,1.0605,5.3468,17.6962,2.6668,21.462,1.7868,615.8528,1025.3366,145.2648,864.3087,0.2198
133669,"Florida Atlantic University",46875,0.1208,76.6934,6.3703,397.2482,37.2093,52.9276,1.4804,5.0011,34.1635,17.0872,27.1898,6.6089,0,0.8958,26.2747,23.3023,45.7349,11.7532,4.1319,6.5564,10.0981,3.1507,28.8967,0,823.393,909.423,0,808.6515,0.2737
133951,"Florida International University",0,0,21.2431,3.0193,110.2602,19.8159,15.7523,0,1.0504,6.6064,3.0559,5.745,1.5981,0,0.68,8.6415,5.2621,2.6705,1.281,1.5071,0.3323,11.22,0.6997,5.9276,0.0793,226.448,602.0609,75.2337,537.2319,0.0685
134097,"Florida State University",0,0,93.506,11.6079,571.1927,42.2135,74.3634,70.2564,6.724,24.2416,16.5509,10.7203,5.8799,0,0.8148,45.0574,73.0505,0,6.4359,0.5215,5.0722,79.2696,4.0073,NA,0.8996,1142.3853,714.5959,314.4369,754.2413,0.0489
134130,"University of Florida",775000,0,131.396,9.3808,654.0617,61.1968,161.6554,0.9386,9.1767,35.2371,16.661,28.7191,9.6997,4.8715,4.8082,51.3813,80.3711,0,10.5155,0.6795,8.8073,10.0044,9.6356,163.6643,5.3036,1471.7876,1188.4523,864.7756,3677.9171,0.1649
137351,"University of South Florida",10000,0,53.7804,7.0697,241.7485,27.2789,40.902,9.1228,3.2766,17.4706,15.507,7.2111,5.3501,0,0.7468,23.3098,12.7477,0,3.9411,0.1613,2.3566,11.4743,0,6.2916,0,489.7886,624.6623,108.0483,1461.8839,0.135
139755,"Georgia Institute of Technology-Main Campus",0,0,106.2685,9.3409,623.862,77.9818,110.0166,6.5962,9.8135,32.574,25.6328,29.9255,26.857,0,4.0966,63.1378,88.7242,19.3688,8.1213,1.7097,3.697,0,0,NA,0,1247.724,308.0466,12.7292,6549.5747,0.2531
139931,"Georgia Southern University",0,0,21.2803,1.3023,113.2944,25.7491,22.268,0,1.1581,7.2944,2.9158,3.4514,2.4431,0,0.0736,7.1938,2.3077,5.0726,2.849,0.3888,0.7134,4.7128,1.53,NA,0.5902,226.5888,170.9858,36.7584,49.6878,0.0894
139940,"Georgia State University",0,0,12.8891,1.3505,69.1026,15.8573,11.1744,0,0.5029,3.7682,1.497,2.2046,0.6065,0,0.2305,6.461,1.9222,0.5927,0.6089,0.2111,0.791,7.6071,0.6221,NA,0.2054,138.2052,161.7922,0.0406,396.3056,0.1029
139959,"University of Georgia",0,0,70.2515,11.8966,342.2082,26.63,65.7235,2.5895,9.444,14.4469,4.2811,19.1129,6.9433,0.3331,1.9337,23.8775,36.3712,0,5.175,0.3919,7.8029,25.9142,5.4879,99.9759,3.6016,784.3922,375.1518,166.6862,1160.5896,0.0367
142115,"Boise State University",0,0,28.9122,2.6715,144.7423,24.752,25.2713,0,1.5781,8.4792,1.9867,4.0995,1.4114,0.5875,0.549,14.1437,6.1437,11.8675,2.7247,1.8432,1.7257,4.1033,1.5468,1.9606,0.3451,291.4452,78.5439,100.2826,128.0395,0.1051
145637,"University of Illinois Urbana-Champaign",0,0,98.5652,13.8546,557.3864,59.6503,114.5959,0.2605,8.3203,24.0946,14.4347,12.315,23.6405,2.5372,1.884,87.0983,42.3833,0,4.2746,1.0367,8.3296,30.318,8.6388,4.2516,1.1544,1119.0244,1178.2316,740.9478,2910.6193,0.114
147703,"Northern Illinois University",0,0,13.7867,1.1041,67.4632,20.9292,9.113,0,0.6756,6.7253,2.2405,2.2085,1.9574,0.2053,0.1646,0.8582,0.9037,1.0942,1.4434,0.3892,0.4972,3.167,0,0.6421,0,135.5685,149.9628,0,64.3359,0.0643
150136,"Ball State University",0,0,26.4571,3.7234,119.9908,34.436,19.4251,0,1.4557,7.3838,5.0693,2.7158,0.8051,0.2841,0.2406,0,0.1593,6.6096,2.2314,1.1964,0.9235,6.8746,0,0.2473,0,240.229,362.9667,60.7862,51.757,0.0915
151351,"Indiana University-Bloomington",0,0,78.8402,13.7234,407.7861,57.9877,79.8388,1.2727,5.5438,16.6059,7.3536,14.9235,9.3397,0,0.7034,37.7439,41.1551,7.3859,6.2948,0.5191,5.3403,14.1847,7.5259,3.0222,1.5039,818.5944,678.8471,309.1068,475.6304,0.0795
153603,"Iowa State University",0,0,78.0546,9.2532,389.6996,41.1788,61.7214,0,5.8021,20.5907,16.6097,12.1725,10.2772,0,2.4594,30.8381,52.0561,0,3.8378,3.8388,12.0004,18.8122,8.7054,0.1755,1.4912,779.5748,660.9837,250.4008,745.1441,0.0754
153658,"University of Iowa",541000,0,64.335,12.4892,372.0212,31.9593,54.1593,0,3.7236,18.8712,6.721,12.0619,11.0814,0.4181,0.9959,81.3063,24.501,0,4.8312,0.5339,9.8604,23.6886,6.0186,NA,3.116,744.0423,279.9626,288.7492,1041.5812,0.081
155317,"University of Kansas",0,0,45.4426,4.4488,262.2061,29.175,65.4358,2.3807,3.814,15.0289,12.2029,9.7041,9.9531,0,0.2035,18.4409,27.7385,0,1.9293,0.8707,6.1961,9.2412,0,0.0372,0,524.4493,79.7185,166.7997,847.2609,0.0473
155399,"Kansas State University",0,0,45.1374,5.2264,225.51,23.0504,47.9613,1.4752,4.4661,14.7649,6.1874,8.8131,5.9763,0,0.3922,15.1368,12.3485,0,3.1004,11.8159,5.5251,7.7411,4.3169,18.8106,2.0746,469.8306,126.2975,0,585.696,0.1014
157085,"University of Kentucky",0,0,123.3999,16.0514,554.2622,59.0346,89.2398,1.0788,8.4325,29.7984,16.7874,29.6581,9.6537,4.3805,3.9169,30.9407,87.3836,0,3.6045,0.3326,5.0954,25.061,8.2512,21.9683,2.1613,1130.4926,748.6021,216.8485,1349.2529,0.0295
157289,"University of Louisville",0,0,86.3462,5.4095,477.733,47.5713,71.2511,1.9826,5.3056,19.6513,20.7007,13.4169,2.4708,0,1.5118,35.1015,20.2334,9.7369,6.8311,0.4605,7.3594,114.2555,5.4631,7.0094,2.6736,962.4754,339.3576,128.4609,546.6514,0.0814
157951,"Western Kentucky University",30424,0.1085,27.011,2.5908,145.101,28.2797,20.7248,2.8543,1.7325,8.8035,3.2977,7.3839,3.3672,1.2935,0.3259,13.7039,4.3016,3.5388,2.9252,1.8514,2.2536,4.7615,3.3109,0,0.5407,290.202,304.4848,0,35.5637,0.1389
159391,"Louisiana State University and Agricultural & Mechanical College",0,0,173.0651,20.6388,851.6762,91.7205,148.0639,1.528,15.2678,30.5533,26.7715,49.4907,5.4166,0,5.475,73.8346,63.0676,0,6.8485,0.4766,20.2929,85.5411,20.7095,26.5067,12.9141,1729.859,556.5153,321.8449,1200.9426,0.0841
159647,"Louisiana Tech University",0,0,22.5592,2.4515,101.4482,25.395,10.7949,0,1.1264,7.6171,5.9523,2.8806,0.8209,0,0,2.5956,2.5032,7.1043,2.2292,1.6511,1.2254,2.6192,1.369,NA,0.5532,202.8963,161.4149,55.2462,102.0542,0.0752
159993,"University of Louisiana at Monroe",0,0,17.8105,2.495,75.83,20.1244,9.6171,0,0.8919,5.7034,3.1852,3.6025,1.1959,0,0,4.1694,2.2461,0,2.2714,0.7996,0.7835,0.9341,0,NA,0,151.6601,68.0299,6.5519,31.0183,0.1304
160658,"University of Louisiana at Lafayette",0,0,81.4474,5.8169,380.5973,82.2096,65.4038,1.7125,5.0828,20.8033,15.3218,18.9413,5.7483,0,1.9686,24.7729,14.3839,0.7613,8.7503,1.2184,9.1821,12.6151,3.5813,NA,0.8755,761.1946,352.4228,49.3895,718.9387,0.2937
163286,"University of Maryland-College Park",0,0,138.7133,9.8162,629.901,120.9672,129.1932,0.7678,9.9995,38.7142,10.9513,17.9779,11.2083,0,2.0234,1.0753,88.6239,0,8.182,1.0991,14.0178,26.5706,0,0.3764,0,1260.1783,794.6175,204.4181,3413.8402,0.3563
166629,"University of Massachusetts-Amherst",0,0,110.4734,19.3881,706.4344,172.9898,90.4677,0.0785,11.9849,43.9754,14.5971,25.9197,9.8707,0.0689,0.1437,73.2311,25.9709,56.9547,6.1529,1.348,5.7782,37.0406,0,7.2916,0,1420.1604,2318.6041,272.8718,2179.9151,0.2632
169248,"Central Michigan University",33384,0.1508,40.9378,4.6631,197.882,36.2239,30.7067,0.2629,3.3387,11.7689,7.8057,5.074,1.7403,0.2234,0.6621,11.8635,23.1715,0.6569,2.5648,1.5928,2.3146,7.5417,3.7275,185.4413,0.6939,581.2053,346.9559,82.2653,108.0072,0.2201
169798,"Eastern Michigan University",0,0,22.3042,1.3245,112.7661,31.7096,14.0074,0,1.3775,6.6208,5.2454,1.8966,2.5484,0.3997,0.3401,4.2597,8.8382,2.1341,3.5421,1.5154,0.8825,1.5051,2.1412,NA,0.1736,225.5322,214.2836,33.5088,32.6018,0.0728
170976,"University of Michigan-Ann Arbor",0,0,320.0789,39.0645,1850.988,288.1298,394.6575,0,26.6595,86.7876,55.1448,45.4502,34.2044,0,6.5217,177.6717,230.1243,1.6477,12.5094,2.3563,37.3402,63.4827,21.218,118.3382,7.9385,3820.3141,4445.5067,1799.0481,9773.6233,0.1904
171100,"Michigan State University",535000,0,97.3217,10.1867,445.8942,50.2123,68.0929,0.1503,4.7173,19.8031,14.155,16.8321,11.8706,3.7137,1.143,64.5305,34.2357,4.5888,5.167,0.4929,5.0654,23.5915,7.036,NA,1.3809,891.7885,521.4763,123.7596,1376.055,0.0287
172699,"Western Michigan University",0,0,27.4199,2.7939,136.3483,30.8168,20.4108,0.1574,1.2438,7.0695,3.794,7.1954,2.7456,1.4861,0.552,9.0187,4.3138,6.7743,2.2075,1.1331,2.7452,1.1218,2.9939,NA,0.3548,272.6965,238.421,118.0484,68.5946,0.1638
174066,"University of Minnesota-Twin Cities",0,0,131.4749,12.4642,699.6475,76.4883,117.3411,3.2332,11.3036,38.4396,24.4354,23.2096,11.7121,0,5.5855,65.0688,90.4447,29.3887,8.1326,1.0181,16.7607,15.7341,13.0252,NA,4.3872,1399.2949,1498.5284,1013.7273,5011.4135,0.1621
176017,"University of Mississippi",0,0,149.0901,18.8782,653.552,63.5359,106.2583,36.4641,7.868,23.9936,26.7882,29.3863,12.0771,1.9539,3.7875,83.0146,60.0494,0,4.8564,0.3466,8.0791,17.1246,0,NA,0,1307.104,695.2046,90.2391,705.6395,0.1396
176080,"Mississippi State University",2000,0,52.9729,8.0566,283.8676,28.9377,38.3642,13.9016,3.1226,13.2689,10.7476,14.3782,7.2587,1.1232,0.8408,39.3119,23.5378,0,2.9172,0.2847,1.5019,17.899,4.5091,17.0871,0.9275,584.8224,311.3536,151.6746,522.3155,0.0599
176372,"University of Southern Mississippi",0,0,12.3681,0.9435,61.6378,13.7312,8.802,0,1.3423,4.9335,1.9733,3.3238,0.6954,0.3562,0,4.2571,4.9317,0,1.1829,1.0434,0.1835,0.1971,1.0792,0,0.2936,123.2756,106.17,2.5523,136.2031,0.0338
178396,"University of Missouri-Columbia",0,0,114.805,23.8583,621.6663,65.614,119.6892,4.6194,7.6375,33.227,19.5821,19.334,5.6928,1.7286,2.7283,67.4418,64.2506,0,6.0893,0.4766,2.6514,62.2403,0,NA,0,1243.3327,762.0751,205.8314,928.2275,0.1078
181464,"University of Nebraska-Lincoln",0,0,55.5309,7.6637,310.3388,33.0932,73.0111,4.7012,4.9707,16.46,11.4847,12.7981,1.0072,0,1.9609,2.6068,50.6732,0,3.2924,0.5331,11.6601,18.8915,0,33.5786,0,654.2561,299.9629,169.1858,576.6688,0.0483
182281,"University of Nevada-Las Vegas",0,0,51.8948,5.9255,297.8847,45.9021,36.3656,1.2571,3.822,14.3348,24.3334,5.8357,7.3412,0,1.6797,32.8115,22.7226,17.8758,4.6569,2.7817,2.802,15.5423,0,0.3824,0,596.1519,425.6942,126.4971,251.9219,0.1518
182290,"University of Nevada-Reno",0,0,27.9658,4.0742,164.0698,35.1512,25.9779,0,2.3517,11.532,7.4826,4.1585,4.1959,0.1417,0.7272,5.831,13.2545,11.6867,2.261,2.1962,3.0281,0.3683,1.4903,NA,0.1951,328.1396,244.4888,91.3621,413.1825,0.0459
186380,"Rutgers University-New Brunswick",657481,0.23,73.1924,10.2141,401.6007,53.7412,77.0069,11.2126,5.6489,22.4762,16.6739,17.7313,5.3463,0,1.6487,39.967,39.2696,0,5.1963,0.4588,10.9631,8.3111,0,NA,0,803.2013,669.9042,132.5236,2123.6936,0.0873
187985,"University of New Mexico-Main Campus",0,0,36.3185,4.0663,179.5001,36.9971,29.9041,1.9552,2.542,14.3503,2.703,5.7874,0.4103,0,1.2533,5.8578,4.3403,3.7639,2.6853,2.4792,2.599,21.3052,0.1817,NA,0,359.0003,358.7405,156.8761,959.3147,0.1011
188030,"New Mexico State University-Main Campus",0,0,30.9054,7.6627,160.5136,46.2063,20.1787,0,2.0978,13.9616,2.7458,7.1571,2.5392,0.1328,0.5584,1.3397,8.1475,4.7594,3.7713,0.9148,2.2178,5.2173,0,0.0413,0,321.0685,232.609,36.7612,546.932,0.1091
196088,"University at Buffalo",116783,0.1285,40.2119,3.5987,199.1122,45.9467,47.4721,0.2448,2.027,12.1192,4.3129,4.9271,3.9233,0.9187,0.0379,2.115,4.9187,14.046,2.0671,1.4077,0,4.6193,2.6334,10.3731,0.8051,408.5974,558.4466,155.3349,834.2091,0.1683
197869,"Appalachian State University",0,0,46.9226,2.1801,289.753,58.4452,44.0979,0,3.1145,16.5521,14.8672,10.8244,1.3687,0,0.2818,29.6628,16.6941,19.7778,3.6674,0.9905,4.7357,8.9958,5.3099,NA,1.2646,579.506,259.8732,169.9641,46.0605,0.2477
198464,"East Carolina University",0,0,42.9954,5.5701,233.8956,38.4736,41.9045,1.1544,2.9193,13.0622,8.568,5.8719,0.584,6e-04,0.4729,27.9647,19.9339,5.8678,2.3334,0.4982,4.2746,11.4462,0,14.958,0,482.7493,221.104,55.1737,188.0443,0.133
199120,"University of North Carolina at Chapel Hill",0,0,65.7923,3.5099,333.3286,50.8661,55.8893,8.7452,5.132,16.7983,13.765,10.1016,1.469,0,1.3665,10.2633,34.9922,4.9943,8.9349,7.6779,4.9438,22.1517,3.3686,NA,2.5667,666.6573,420.499,478.321,1954.7588,0.0775
199139,"University of North Carolina at Charlotte",0,0,52.2119,4.9678,288.2604,54.6535,38.5716,2.9587,5.1489,19.0337,11.7427,10.2088,5.0488,0,0.9782,17.7532,19.1325,24.7843,2.5789,3.0881,2.114,10.3439,2.2147,12.61,0.7262,589.1308,426.4901,91.8382,238.1076,0.2008
199193,"North Carolina State University at Raleigh",135350,0,87.0674,10.4812,392.534,59.7639,83.9886,3.875,7.5359,23.4292,14.0225,16.6748,3.9832,0.235,2.2634,9.0342,27.095,0,6.5607,11.8781,3.6166,20.4305,0,NA,0,785.0679,460.5974,352.0796,1540.6467,0.1888
200800,"University of Akron Main Campus",0,0,12.8375,0.9222,66.2821,12.8639,10.0237,0.6224,1.0241,3.4376,2.2284,1.6167,1.3975,0.2232,0.0714,9.798,3.1443,0,1.3808,0.8101,0.8722,3.008,0,1.1168,0,133.6809,77.5903,37.3743,42.7022,0.0211
201441,"Bowling Green State University-Main Campus",0,0,26.3267,2.9683,106.3308,28.3074,16.5398,0,2.0491,9.8954,5.8311,2.9486,0.7258,0.0707,0,0.7449,0,0,1.53,1.586,0.7857,6.0212,0,1.7599,0,214.4214,281.7058,0,47.7596,0.1691
201885,"University of Cincinnati-Main Campus",0,0,61.5488,3.9173,357.4587,47.5106,40.8003,0.1349,2.7918,20.0874,1.9891,9.5357,17.1533,0,1.0836,62.283,6.0233,12.303,2.8154,0.6227,2.6819,58.7726,4.0278,36.9864,1.3762,751.9037,495.7574,284.1838,966.8413,0.1148
203517,"Kent State University at Kent",0,0,30.306,1.9892,142.8182,33.148,27.1937,0,2.461,14.2244,8.59,3.2317,4.2812,1.7596,0.4722,1.7581,3.5765,0,2.0972,1.5248,0.4159,3.664,2.1247,NA,0,285.6365,384.9414,5.5103,119.6426,0.0554
204024,"Miami University-Oxford",0,0,40.4158,2.9027,207.7358,64.0631,32.1093,2.0113,2.5018,12.0546,6.9511,5.3918,3.0238,4.1152,0.2242,12.0206,2.987,0.4862,3.7156,1.9506,2.9243,5.6117,1.938,5.4946,0.3371,420.9663,558.2631,168.8029,88.3535,0.1306
204796,"Ohio State University-Main Campus",0,0,187.3194,46.7581,1110.6673,111.0848,210.1852,0,10.401,51.6035,27.4312,34.1368,2.2396,4.9522,2.1538,153.5294,146.6733,0,11.6583,1.3387,21.4527,53.9726,24.5248,96.3129,9.2521,2317.6476,1168.1215,800.9138,2963.8573,0.1113
204857,"Ohio University-Main Campus",0,0,21.5201,3.2167,113.5286,32.3298,13.5532,0,1.2077,6.9322,2.2038,1.581,3.0248,0.5913,0,8.1303,2.9126,9.5612,2.3492,1.1087,0.5766,1.007,1.4263,NA,0.296,227.0573,248.0977,0,167.5198,0.1092
206084,"University of Toledo",0,0,8.896,0.8197,43.7801,11.6627,5.9318,0,0.5092,1.6149,2.1224,2.4547,0.8784,0.1057,0.119,1.8651,1.0716,2.6152,0.5664,0.2612,0.2235,2.0628,0,0,0,87.5602,105.4061,6.6106,54.6368,0.0406
207388,"Oklahoma State University-Main Campus",0,0,56.035,3.0291,248.4545,20.5345,52.5156,0.6771,3.3182,14.3582,13.7853,8.1472,6.4432,0.5824,1.0909,9.9684,29.2732,0,2.7086,1.0738,3.8484,15.3079,4.6025,2.9733,1.155,499.8822,303.6743,102.6083,391.5407,0.079
207500,"University of Oklahoma-Norman Campus",0,0,77.4452,3.7211,392.3455,39.7541,54.2844,1.1131,5.6207,16.8692,15.6129,32.1948,10.4026,0,1.1574,36.0118,51.3895,0,4.3543,0.379,5.2011,29.3699,5.5947,4.0412,1.8697,788.7321,279.0931,145.4917,442.6134,0.0468
209542,"Oregon State University",0,0,51.2037,5.7902,244.7798,34.3236,43.2454,0.2744,3.6135,12.488,13.652,9.0928,5.6513,0.6185,0.0655,15.4005,19.3834,0,4.1131,12.5471,4.8262,8.4906,0,NA,0,489.5596,276.1489,170.9726,663.4515,0.0876
209551,"University of Oregon",151000,0.1089,77.7508,6.6854,398.809,47.3702,74.5663,0,4.6791,16.2517,12.9273,13.6331,3.3286,0.5945,1.7043,61.7595,45.1721,0,4.9225,0.2335,6.1452,7.9301,6.8569,893.6737,5.6909,1691.2917,282.5929,334.9631,303.4654,0.1572
214777,"Pennsylvania State University-Main Campus",0,0,293.7796,35.0188,1421.624,195.1263,247.949,5.2457,22.0044,63.5106,30.9983,88.8717,17.5822,0,3.0987,132.0044,113.1333,0,16.6388,0.8864,16.8884,107.3894,25.5376,64.5421,5.9603,2907.7902,NA,NA,NA,0.1826
217882,"Clemson University",0,0,85.2688,6.926,451.071,62.1108,89.3067,0,8.0464,17.3521,13.3024,18.9953,20.2165,0.0086,1.1815,32.5304,22.3995,0,2.9139,0.2825,8.14,36.4289,18.712,NA,6.9487,902.142,364.7876,253.3073,755.64,0.1376
218663,"University of South Carolina-Columbia",8762500,1.7551,45.7353,8.2028,372.4969,42.016,76.9779,1.7553,3.8063,15.7783,10.9862,20.5917,6.4959,0.3993,0.9554,42.3111,43.975,0,5.0845,0.5519,2.6667,18.0533,0,NA,0,744.9939,767.2508,108.1345,436.028,0.0647
218724,"Coastal Carolina University",0,0,56.1512,5.5629,345.595,71.7252,40.2313,2.1856,5.9083,17.6901,9.2085,10.8657,1.0836,0,2.0244,48.336,18.897,44.6218,2.0547,1.1068,2.2063,5.7355,0,0,0,691.1901,394.0415,22.9301,13.8667,0.1462
220862,"University of Memphis",0,0,52.2059,4.0589,248.4769,36.6496,28.9352,6.576,2.4923,17.3823,10.2569,12.8554,2.5609,0,0.5507,5.5819,15.1552,11.9288,4.5808,0.0885,3.8925,17.8998,12.7572,NA,2.0681,496.9537,305.6673,90.932,292.6492,0.1497
220978,"Middle Tennessee State University",0,0,14.9777,1.0547,81.5033,20.6964,10.1288,0,1.1973,6.7888,2.1183,1.8031,2.4598,0,0.0129,2.9839,2.367,4.6119,1.5558,0.1006,0.6343,8.0121,0,0,0,163.0067,159.1947,9.6085,22.8567,0.0968
221759,"The University of Tennessee-Knoxville",0,0,44.9831,6.6364,245.452,26.6982,47.8164,0,5.1637,11.1167,6.2141,11.1399,8.7844,0.5219,0.9661,29.4338,23.5183,0,3.6074,0.1631,4.7871,9.7967,2.7417,NA,1.3629,490.9039,267.0313,19.178,499.0841,0.0242
225511,"University of Houston",0,0,50.5127,2.5992,193.2027,23.4236,30.8914,0,1.3503,9.0054,5.7052,6.0251,1.2818,0,0,15.3501,35.1489,0,3.9252,0.1066,5.6249,2.2521,0,2.9483,0,389.3537,434.6942,198.3398,570.0894,0.0815
227216,"University of North Texas",0,0,23.1586,2.2251,120.3077,19.2428,21.003,0,1.1167,7.2406,3.7316,5.359,2.012,0,0.3016,17.0793,12.6644,0,2.4208,1.1888,0.9705,0.5929,0,0.5051,0,241.1205,363.2898,50.7815,265.9835,0.0817
228459,"Texas State University",0,0,33.9278,3.3962,217.4978,34.9417,29.1996,0.8002,2.454,12.5085,5.6198,6.6772,3.686,0,0.806,35.1899,32.0523,2.6001,3.6255,0.778,3.3592,5.876,0,7.9845,0,442.9801,715.3785,67.2946,423.8666,0.1511
228723,"Texas A & M University-College Station",0,0,197.8578,21.4108,966.7377,69.0517,142.2433,12.176,15.586,46.0843,20.059,25.5032,1.3957,5.719,0.9644,142.4829,116.6217,0,6.5431,0.8792,19.1697,111.1871,9.7982,46.1661,2.0047,1979.6415,1089.8093,786.2492,5946.4974,0.1829
228778,"The University of Texas at Austin",0,0,55.3201,5.6315,281.2278,19.1686,59.3508,1.9663,2.7729,12.0781,4.866,15.1893,10.609,0.4026,1.3104,33.6296,38.9706,0,2.6665,0.644,4.0551,10.4941,1.6029,43.9293,0.4994,606.3849,309.5206,504.3462,1083.1393,0.0296
