"UNITID","school_name","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
132903,"University of Central Florida",0,0,10845275,1345345,61118971,8838863,9380340,450103,717790,3618969,2116743,2179776,1113266,0,210682,5400149,4835949,0,608867,188041,1053447,4021248,3355718,849086,838400,123087028,169884142,21658769,162507875,53468
133669,"Florida Atlantic University",0,0,7226096,633482,35149886,6799445,2745226,0,683178,3447567,904129,1136772,816153,0,57213,2703542,2039056,3501005,743987,451852,196334,679849,345000,125493,40000,70425265,66999415,0,47942510,27270
133951,"Florida International University",0,0,6488409,936643,36189130,7390269,5472039,108900,562206,2720828,961188,1386763,627064,0,188043,2456903,2817054,454002,460680,455785,108781,2205240,318333,-557171,70000,71821089,165856293,26379957,144798893,19205
134097,"Florida State University",0,0,28887189,2622781,158375459,11427894,20320833,607169,2557066,10487196,4091009,8590993,2977324,0,565514,7056541,13623183,0,2198534,132220,1491223,39659824,812174,9802391,266792,326553309,160811485,49989350,196675848,13192
134130,"University of Florida",870000,0,25263301,3323758,149144376,13746767,33588338,12862810,2329421,9487562,3657246,7644084,3252364,842687,1032941,8172470,16365205,0,2241940,162703,1566191,2734588,0,12039389,0,310328141,198606000,126365000,743264000,32999
137351,"University of South Florida",25000,5000,8948865,1142009,50674340,6328125,8797191,829632,1029164,4613153,2140521,1656872,1203863,13092,295225,5137474,2672606,0,821813,40480,768003,3378414,716338,-5118227,111500,96230453,119049840,20403200,340530561,29895
139755,"Georgia Institute of Technology-Main Campus",0,0,14132322,4291454,88517077,11389113,13296899,3479982,1313034,4307085,1622179,3149453,2448520,0,478909,13433680,12498496,0,993461,321370,338427,1022693,0,3129991,0,180164145,52856767,1498581,879841288,34694
139931,"Georgia Southern University",28937,551590,5624860,345875,31181439,7026031,5556886,0,390582,2270865,610987,650126,1108792,0,38825,1797322,1376967,1094403,359629,98805,190550,2059407,0,514702,0,62877580,44210919,7282379,17560879,21966
139940,"Georgia State University",0,0,6075516,358713,32629661,7459242,4631620,0,421635,2066746,1188312,938783,519195,0,140832,4227539,856303,341299,312167,105952,339231,2358768,161458,6916572,126350,72175894,73899307,1111535,193875128,49693
139959,"University of Georgia",0,0,25080974,2005150,133941585,11953833,23304390,1592853,3990422,6389212,2757291,7282059,2679730,532007,925059,9911086,13119787,0,3482014,163024,2377995,9568772,4648154,42758308,2177773,310641478,140694979,77253233,445142301,15544
142115,"Boise State University",0,0,9493953,742604,47846748,8379098,7616941,0,773739,2794367,1450135,1762248,358235,447421,266055,4462693,3928338,2231611,678270,800019,652395,354679,556817,262448,97130,95955944,25263700,28482810,32935995,28179
145637,"University of Illinois Urbana-Champaign",0,0,19975276,2695982,108696540,12709040,21315905,838435,2069031,5630705,2813535,2416549,4730896,873514,372458,17032030,7763737,0,997889,181290,1698150,4582118,0,6435646,0,223828726,236895325,154218925,537463886,22985
147703,"Northern Illinois University",0,0,4336410,773500,25821426,7683032,2827909,33475,323571,2197366,962037,823207,742214,181483,21828,1092368,944716,367733,620147,289111,106511,968181,408799,34974,117828,51677826,70933075,0,20839762,21692
150136,"Ball State University",0,0,5646348,1005100,28443728,8228569,4359068,0,479643,1835558,1514944,818850,263140,132501,116520,0,134893,1617221,347445,278750,149673,1515505,0,190375,0,57077831,82330178,9816248,12964680,18458
151351,"Indiana University-Bloomington",0,0,18865549,4861956,116277652,16121115,20747617,1868225,2125054,5755289,2341126,4388752,2796069,0,403966,13784529,11094842,3073481,1840505,129381,1514077,4566119,0,6655484,0,239210788,180271538,82421042,101495816,23761
153603,"Iowa State University",0,0,14265405,1045047,88670048,9101930,12659831,0,2038311,5100136,2786741,2791166,2469359,0,550202,11441229,10665410,0,979123,3443773,2379488,4497797,1496047,83616,959053,177423712,141428395,54501458,205703947,16144
153658,"University of Iowa",450000,0,22548235,2698481,130117820,13157641,20641524,0,1712668,7965521,2784903,4522625,4624870,405786,425731,20917384,10955270,0,1595984,227671,3517788,8671532,1695838,6975207,598368,267210847,114863000,97209000,410042000,28946
155317,"University of Kansas",0,0,17736274,1627676,104108072,11991461,20738090,2726309,2326971,7327330,5151599,4726017,3406166,0,90993,9287257,6821849,0,938672,339691,2983188,5888529,0,2199254,0,210415398,34518650,62293228,313210686,19276
155399,"Kansas State University",0,0,15507557,2222374,77633258,8983760,14837800,0,1391023,5399707,1946309,3158698,2582313,0,170879,5200298,4406281,0,1069619,3702028,1767690,3270750,1569646,9278051,446526,164544567,50578403,0,211293890,36032
157085,"University of Kentucky",0,0,26672446,3558855,128875582,15362515,20858225,967137,2718456,9086268,3477512,7102578,2631448,1478911,970409,9970474,13790820,0,891266,82945,1070895,5885141,1661642,5279032,637639,263030196,165817699,60092191,311306104,7550
157289,"University of Louisville",0,0,25793188,2589229,132708762,14792057,22536702,7986325,1847150,5942594,1925564,7015772,2976382,0,588285,13138700,8798492,3199867,1176255,190964,1703375,8133634,1564170,1447146,810057,266864670,92737000,30597000,153953000,20830
157951,"Western Kentucky University",50058,21895,5798412,765258,30595027,6392767,4526637,0,562304,2090249,684426,1250815,869864,465998,95505,2816155,646372,531088,804775,366314,352280,930804,573051,-1,0,61190053,66661486,0,8951849,31557
159391,"Louisiana State University and Agricultural & Mechanical College",0,0,26501120,3101065,137451520,15971402,20460817,325039,2661602,6376755,3908350,7756189,1133002,0,1028408,13455276,11423415,0,967368,118466,1270132,19012093,1524401,7971276,456620,282874316,83108278,70805672,259973024,15399
159647,"Louisiana Tech University",0,0,5158616,703428,23933980,5697724,2367225,0,430680,1925083,1763632,658934,295006,0,0,604528,532190,1623962,461076,366257,262053,672323,282903,-261094,128360,47606866,36523537,15671830,24700163,16124
159993,"University of Louisiana at Monroe",0,0,3839696,335800,NA,4400345,2000153,0,221345,1259019,621179,752314,198330,0,0,762422,415623,0,486286,169440,214422,219973,0,-396056,0,15500291,15686582,867800,7664631,30595
160658,"University of Louisiana at Lafayette",0,0,6892598,368366,32428520,6643259,4495875,760045,522674,2159995,1273364,1912301,1204902,0,852,1920560,1696637,77730,876576,107315,453289,1062182,0,82086,0,64939126,32922463,5112771,58611835,26252
163286,"University of Maryland-College Park",0,0,17575289,1298007,97819892,16691196,17073368,305068,1308607,6666503,1664629,2671905,1567465,0,257461,5931843,13621082,0,1250677,171263,2187034,7578495,0,474679,0,196114463,104156795,28529601,458269306,54123
166629,"University of Massachusetts-Amherst",0,0,6515645,1372349,46438521,12147654,5662390,434311,1089759,3827358,1268147,1590207,611950,8252,61052,4945781,1351173,3407262,425895,29013,439651,1250672,0,1643263,0,94520305,148342440,20400574,145840617,18073
169248,"Central Michigan University",0,0,6459349,593330,32540008,6387466,4973894,81408,549165,2572777,811302,837890,310271,73202,161825,2238804,3016868,352812,499988,290593,60277,1530995,690841,7449487,46951,72529503,58087800,7881672,16563787,34794
169798,"Eastern Michigan University",0,0,6320256,184000,30681035,9822003,3786407,0,920072,2046164,1259251,856674,754273,228774,68261,1101773,881379,635000,595494,350735,415455,455064,0,4,0,61362074,57175880,5353865,4609080,20524
170976,"University of Michigan-Ann Arbor",0,0,32693458,3796310,183414032,26672328,36210770,138753,3011982,13328942,6110417,4048431,4186617,9420,1150194,17263261,19361935,254870,954102,228806,4780476,6763445,2037265,12355072,412250,379183136,366279000,192254000,919686000,17708
171100,"Michigan State University",535000,0,21960571,3045301,137416056,15888613,18469447,45000,1689263,6709931,3939837,5855897,2950725,1356500,272151,30873356,9771862,809489,1622542,139352,1339294,6931961,2806700,8224233,403264,283056345,148483731,63967477,457653679,11446
172699,"Western Michigan University",0,0,6987564,732337,37925540,8846993,4272031,16458,518978,2309047,1121830,1525922,937725,356474,152569,4266673,1477935,1640225,1581591,395979,756469,28740,0,-1702460,0,74148620,60835085,32088448,20337778,42321
174066,"University of Minnesota-Twin Cities",0,0,22008504,2115222,115090006,12778000,19243897,368412,2215207,7772463,4114210,4274279,1913964,0,1031217,6761004,16199290,4813848,1388942,170893,3635726,4284128,800,9757636,0,239937648,242204624,186565399,865424269,24976
176017,"University of Mississippi",0,0,18861309,3757700,116812268,10616926,17547390,5174614,1683435,5614309,4649788,6824286,2793823,645710,774522,17629731,14124916,0,1199187,61125,989234,3864263,0,-5899651,0,227724885,115087511,19032177,144367520,24537
176080,"Mississippi State University",2000,0,17619113,1940898,89794392,9766661,11867009,339209,1353555,6624565,4378660,4434987,2054414,367494,143555,10129252,9090532,0,899810,110058,614898,6275417,1578540,14064473,203765,193653257,96900021,36515154,174990876,17540
176372,"University of Southern Mississippi",0,0,4439843,394687,26135504,5518865,3332307,0,687450,2386444,624615,1174027,308181,150630,0,1904808,707010,480000,462203,361052,70723,2598751,431922,-1886784,101986,50384224,40819735,1986993,56787999,12912
178396,"University of Missouri-Columbia",0,0,19689886,2751626,109158522,11537169,22145769,0,1657753,7455414,2571208,3517384,1001755,526708,671715,6671482,17418105,0,1336298,139946,555744,7785966,1419320,-1806941,305274,216510103,108660103,49349401,154671236,17564
181464,"University of Nebraska-Lincoln",0,0,19911657,3316707,135627283,12004142,26043188,12926350,2545583,7073497,4719807,5375470,1704279,0,136200,669532,28914493,0,1181228,189942,1945213,6969995,0,6595943,0,277850509,89944908,61898156,226983870,20232
182281,"University of Nevada-Las Vegas",35000,0,7165744,1207472,50014197,8231499,6396855,650404,1173505,2695892,2454205,1192739,2058523,0,411060,3282889,5102081,3877138,826692,531582,364533,2356384,0,554095,0,100582489,71552000,23828000,47387000,25801
182290,"University of Nevada-Reno",0,0,6239593,1274052,41381121,9029804,5642380,287500,943618,3152747,1268308,1155397,1440092,0,131298,2119446,2569991,2743739,519771,488791,383336,1991258,0,-7092855,0,75669387,54954289,23474882,81423024,12070
186380,"Rutgers University-New Brunswick",808315,111057,17397449,2923728,102518486,16824971,19340875,2017961,1881103,7538225,5129968,4679748,1336480,0,629234,6147171,9834111,0,1384737,102071,2570862,1860420,0,-1773100,0,203263872,181982000,32636000,566574000,25759
187985,"University of New Mexico-Main Campus",0,0,7745084,730900,41936043,8150932,6398373,515861,803502,3144759,532965,1798015,378288,0,236329,1115342,1651607,869777,570462,561752,474402,6216220,41473,0,0,83872086,75079515,33468239,246053801,22291
188030,"New Mexico State University-Main Campus",0,0,4397811,216200,25693309,7673915,3107134,0,401687,2555498,602230,1159676,360359,0,101440,240000,1360434,826694,565325,245424,450866,1125305,283311,626921,20000,52013539,36427502,9091604,108115609,19476
196088,"University at Buffalo",104505,0,6909844,432860,40763071,8727511,8018833,57887,585562,2779282,682625,806544,612624,234962,14183,415299,2405532,2128036,400063,326841,0,5120078,0,71577,0,81597719,69999590,9565572,156049528,24819
197869,"Appalachian State University",0,0,6067428,475221,36853981,6534872,4439950,11548,503266,2311829,1762625,1017044,113893,9098,57459,3483153,1174783,6096227,334825,125931,342290,1268837,572971,86886,150731,73794848,29263669,12865750,2907173,25167
198464,"East Carolina University",0,0,8330706,1492768,47410809,8768672,8486298,40080,805605,3407204,1877585,1535069,121766,0,70222,4676052,2465109,1850509,561631,106646,432283,2382604,0,-549619,0,94271999,47528519,16699261,29404973,24575
199120,"University of North Carolina at Chapel Hill",0,0,18978962,1166800,102430558,16613846,16879694,0,1883458,6865161,3657491,3972723,729294,0,421147,3096184,9851122,1813707,2789471,2491179,1310081,9910238,0,2140846,0,207001962,118380464,172440661,636264241,25120
199139,"University of North Carolina at Charlotte",0,0,5607791,445701,36160236,7857019,4579258,116302,650398,2814267,1205040,1524017,901626,0,162605,2403050,2754548,2737885,355402,394667,344386,1306274,0,1759383,0,74079855,52263828,11805216,30623721,28247
199193,"North Carolina State University at Raleigh",120750,0,18426315,1927096,86756449,13151527,16370265,1175470,1781451,6527772,2982873,3690131,1046831,44029,554951,2488874,7062544,0,1433501,2856023,935763,2473774,1228476,1220083,478033,174732981,101220322,76584756,332721413,40512
200800,"University of Akron Main Campus",0,0,5914303,780850,34873226,6976674,4749812,0,613074,2341698,1330125,893244,738253,195447,66790,4968588,1911004,0,459380,276247,0,2172114,312052,-272226,173571,69474226,43015947,22340536,29012160,10192
201441,"Bowling Green State University-Main Campus",0,0,5825271,722500,24393090,6976741,3981858,0,526245,2200161,1143351,470673,185753,101603,0,102666,0,0,378457,254947,157523,1365341,0,280867,0,49067047,63567490,0,9683767,38187
201885,"University of Cincinnati-Main Campus",0,0,12434108,1432846,64755303,9910225,8279694,307578,856882,4355409,772549,2219025,4099976,0,228097,10510035,2327166,869802,484195,110304,510344,5047068,0,-2976343,0,126534263,98427605,69423803,195229291,20751
203517,"Kent State University at Kent",0,0,6500793,573827,29993310,6382900,4979330,0,582693,2959454,1784560,652148,1097724,449620,136043,244946,679776,0,164763,291682,92616,2420435,0,-1203491,0,58783129,71738214,8188618,16583208,7665
204024,"Miami University-Oxford",0,0,7319989,352611,37127174,12100512,5054002,128150,830375,2180332,1100010,1020330,618317,946217,74693,2429495,276285,27706,589495,272958,537329,1268368,0,-354586,0,73899762,89647994,26401798,15386820,21045
204796,"Ohio State University-Main Campus",0,0,38911213,4103107,203809715,21305478,35348842,6397241,2819239,12003148,4971124,5716581,1333662,1426016,468841,20919781,25861331,0,1468239,333507,3742691,11166277,4181828,1746948,1331569,409366378,188453431,166978967,358227495,22485
204857,"Ohio University-Main Campus",0,0,5752243,869350,35869324,8403029,3303172,0,635731,2021566,755327,474366,1006993,258453,0,2368136,5406521,2554390,642153,328391,0,631744,457759,-2559287,0,69179361,58677373,0,54548843,28913
206084,"University of Toledo",0,0,6286354,709764,33776969,8368053,3936445,0,557945,1951515,1866466,1792384,612592,284020,59767,1367467,537071,2197547,435136,208241,417715,1585915,554072,0,48500,67553938,81680464,4663055,41407419,26609
207388,"Oklahoma State University-Main Campus",0,0,18007541,1146945,88228667,7456645,16856943,236385,1817717,6397218,5662812,3005316,2607300,0,394160,3556969,6591528,0,1374672,291566,1000085,9647198,1811724,287700,365943,176745034,108123013,37031457,138208196,26060
207500,"University of Oklahoma-Norman Campus",0,0,25830103,2410621,152674475,15056236,21150588,465918,2542581,7813896,6824576,12432367,5259551,0,319831,14842471,21784826,0,1807040,100663,2346159,8662937,2610687,22651025,413424,327999975,107697000,114161000,141562000,21934
209542,"Oregon State University",0,0,16083039,1659963,88600330,9932095,13596308,1085472,1443224,4647814,4205824,3032955,1881904,1479760,272527,12978403,4983783,0,2031214,3579311,1247603,4459131,0,-7888330,0,169312330,68579925,56474608,218426795,24319
209551,"University of Oregon",153800,33000,22967829,2536571,119811239,13261559,20227415,0,1878901,5305807,3686367,3724409,1210467,495590,360109,19089414,16595070,0,1357824,93752,1631125,3885815,1181415,2730588,135000,242353066,75990468,72116266,83765776,48052
214777,"Pennsylvania State University-Main Campus",0,0,29229628,3448700,155184697,20261209,26517915,148135,2708778,7962950,3194317,8159696,1928620,0,326068,20230213,11939450,0,2009560,91103,1452644,11838152,3150866,10188517,586693,320557911,NA,NA,NA,19761
217882,"Clemson University",0,0,23327310,1790244,118847123,16648982,20932696,195000,2804471,6074607,3598058,4869642,5438972,1103645,353777,8680872,7069384,0,590917,68414,2230918,9570742,2152957,1685852,1345515,239380098,106681831,69993957,195200899,38113
218663,"University of South Carolina-Columbia",7187500,487813,15336867,1734904,134863557,16418748,24390153,910269,2128667,7614883,3794458,7771451,2347843,108721,575947,13550745,19853281,0,1703227,84363,1571419,5409459,1653830,5220593,229009,274947707,242024242,49584811,148336993,22867
218724,"Coastal Carolina University",0,0,6484248,567542,36455190,8469269,4258934,0,649786,2875279,842833,1398068,130302,0,232917,2568164,2176345,4863439,79920,108534,266808,482802,0,-62293,0,72848087,34119296,5697000,1456275,18259
220862,"University of Memphis",0,0,13184035,1630175,55462505,9766283,6133072,405280,833664,3867555,2057655,4016402,889713,0,131542,628996,2319831,2743623,1041564,28012,999210,3870464,543554,-52975,371875,110872035,66756004,26982372,59784666,36294
220978,"Middle Tennessee State University",0,0,6294509,299334,35353956,9397637,4423557,39036,509279,2834418,1075282,744369,995560,0,0,1257169,817464,2062351,482703,45591,229749,3526466,245794,0,73688,70707912,64458437,4705547,8237310,40670
221759,"The University of Tennessee-Knoxville",0,0,21843304,3120400,150030497,14530655,25770210,13768072,3220244,8041157,4367250,5201736,7220868,271735,807284,16877236,13759807,0,1611841,72811,2306733,7239154,0,-6485382,0,293575612,146078154,10945446,293723825,12588
225511,"University of Houston",0,0,10734294,931650,57106913,7888368,8957220,0,698178,3457495,1206747,2098525,1101649,0,0,7637984,3539106,0,1195774,31024,1680301,5226276,641572,-1964496,80750,112249330,117021895,81928269,188625426,27751
227216,"University of North Texas",0,0,6966062,909918,38635792,5928828,6440367,631677,378188,2579322,1574244,1958081,850808,422578,0,4497601,3177292,0,671095,397672,188053,175446,687690,-633416,200870,76638168,102261865,15289104,27257905,26560
228459,"Texas State University",0,0,4666402,265265,34470226,5282035,4450272,101916,531321,2583586,475419,1093784,975733,0,153653,3803890,6915386,419880,283464,118334,680664,1669222,0,2797532,0,71737984,103866795,9425005,71225771,20734
228723,"Texas A & M University-College Station",0,0,32752266,3976183,165782418,11133891,21104092,8031684,3036727,9913279,3247123,4219713,289232,3973166,106478,24836875,15431262,0,851544,184797,2886049,18106588,1186588,46617008,514881,378181844,160016795,154506058,762679906,27071
228778,"The University of Texas at Austin",0,0,26052112,2157000,206554432,12655927,42055348,7846472,3199072,8877600,3332058,11177668,10718887,2806831,840865,24519458,36339130,0,1680414,446387,2747988,8218228,723587,12848147,159400,425957011,169909244,160556387,597489623,18565
228796,"The University of Texas at El Paso",113093,45447,5818902,651787,33439133,7822109,4083379,1291472,658861,2998163,804121,1108283,964750,49687,313130,1486368,1171156,1652124,898790,362729,569053,575729,0,-583830,0,66294436,50704220,6007017,80015356,17807
229027,"The University of Texas at San Antonio",0,0,6227774,412400,31308818,6029598,4712379,416365,655670,3056580,949232,1242885,360909,150031,107034,914392,2869804,611370,553268,81593,647472,1310062,0,-940625,0,61677011,91975489,6676378,66910414,15820
229115,"Texas Tech University",0,0,17165340,2081315,88948721,7401068,18408838,0,1833803,7101082,2224531,3915967,2262990,0,135661,11519148,7890588,0,1208436,137059,918101,3730913,731260,311062,282621,178208504,74138579,28836397,189587001,26448
230728,"Utah State University",643515,0,6879576,607511,39075114,6156344,4672329,357641,592703,3007743,1249773,937272,614542,0,20500,5787651,867770,1955064,410719,519729,675595,2240879,684798,-362717,193460,77787511,85743959,19165660,179473736,17938
230764,"University of Utah",0,0,18691407,1549419,87578834,10894082,13181124,932486,1964161,6246860,3670190,2507890,2265404,357477,416421,6769976,1204213,1782799,1092534,140254,1276811,10969074,1187574,3807759,478678,178965427,86024000,158773000,358807000,27848
232982,"Old Dominion University",0,0,7347516,652481,45189213,9678274,6540028,0,805815,3453672,1967260,1416890,795040,3106,93782,4361257,4891067,0,385028,406924,21255,2369818,0,-918180,0,89460246,36246911,13727577,14285831,25042
233921,"Virginia Polytechnic Institute and State University",0,0,19474615,1303531,93588260,14281972,13685760,490257,1588752,4934968,2471725,4687876,952087,0,477962,5932008,15031617,0,1216525,60931,1587761,3183162,1782185,4897135,444566,192073655,113598300,71531459,382100238,23360
234076,"University of Virginia-Main Campus",0,0,22231786,1694500,106926915,18961246,18066114,680717,1740460,7090402,2154621,4887371,486916,143269,146483,9650642,9210271,0,1576317,100014,1219622,5798554,801339,-345345,286271,213508485,120641356,169248521,438691141,36510
236939,"Washington State University",0,0,12788800,1687947,73775035,10779818,13261269,1099264,1269495,4127165,2160593,2022397,2021348,279414,209277,9214963,1996167,308852,837520,2139759,1112910,4628114,1465763,-8657320,364200,138892750,139941085,35493876,220425859,40119
236948,"University of Washington-Seattle Campus",0,0,21542788,2587358,126133008,13416662,21779276,370564,1740611,6813978,5142216,8605936,4252032,97868,675561,15189210,7954598,0,1319102,120430,1965871,10153874,1945073,4786323,460000,257052339,154854273,166721022,886609224,26435
237525,"Marshall University",0,0,5225438,568250,31820355,7118520,4350874,71989,614505,3477723,928563,1242361,886096,123980,144565,745114,1288032,1066678,925535,376916,24323,1704860,776777,-1208202,159256,62432508,41981110,1730374,17182840,41856
238032,"West Virginia University",0,0,16440149,1549952,91807281,11481009,16374363,0,1546908,7482740,3071855,4790275,721584,916763,148047,11262460,3443577,0,1023329,113300,2504840,7686638,1124492,10877142,125000,194491704,80628813,62831699,131179960,11231
240444,"University of Wisconsin-Madison",0,0,20879322,3283944,149798158,17207930,33204048,378340,1224327,8842741,2869993,5137010,3414355,1289455,182898,11212808,22062123,2967000,2369548,71927,1515880,8665106,1813837,2168637,1205566,301764953,95764140,322109967,1053098516,9642
240727,"University of Wyoming",223510,45882,8486434,1392250,43005108,6797619,7489426,0,887366,2734682,957702,1343665,4868551,0,76970,450000,1352134,530548,889708,548514,1058060,2008566,653656,1905533,209865,87915749,35819903,33853216,86294466,42578
243780,"Purdue University-Main Campus",121672,71747,17990815,1466313,95176957,11512537,18513698,2158867,1459650,5705758,1924416,2691122,2285723,0,271573,9675766,8799721,0,1098548,140305,2373792,4805954,1838241,7915247,270739,198269161,94920211,85574024,303915319,25843
